UNITID,CDACTUA,EFTEUG,FTEUG
112172,129441.0,4315.0,4315.0
112172,363142.0,12105.0,12105.0
112172,6520.0,217.0,217.0
112172,205418.0,6847.0,6847.0
112172,101826.0,3394.0,3394.0
112172,401939.0,13099.0,13082.0
112172,29507.0,984.0,984.0
112172,59927.0,1998.0,1998.0
112172,100645.0,3355.0,3770.0
112172,401939.0,13099.0,13082.0
112172,32839.0,1095.0,1095.0
112172,27314.0,910.0,910.0
112172,13474.0,299.0,299.0
112172,42987.0,1433.0,1433.0
112172,150843.0,5028.0,5028.0
112172,52669.0,1756.0,1756.0
112172,95834.0,3194.0,3194.0
112172,80189.0,2673.0,2673.0
112172,116379.0,3879.0,3879.0
112172,33983.0,1133.0,1268.0
112172,17474.0,582.0,582.0
112172,23698.0,790.0,790.0
112172,1656.0,57.0,57.0
112172,16941.0,565.0,565.0
112172,13843.0,461.0,461.0
112172,207526.0,6918.0,6918.0
112172,152469.0,5082.0,5082.0
112172,165630.0,5521.0,5521.0
112172,65652.0,2188.0,2188.0
112172,64597.0,2153.0,2153.0
112172,38258.0,1275.0,1275.0
112172,9734.0,324.0,324.0
112172,44331.0,1478.0,1478.0
112172,33339.0,1111.0,1196.0
112172,60230.0,2008.0,2008.0
112172,57645.0,1922.0,1922.0
112172,154319.0,5144.0,5144.0
112172,49085.0,1636.0,1636.0
112172,41281.0,1376.0,1376.0
112172,9302.0,310.0,310.0
112172,51587.0,1720.0,1720.0
112172,113210.0,3774.0,3774.0
112172,1537.0,57.0,57.0
112172,91923.0,3064.0,3064.0
112172,59734.0,1991.0,1991.0
112172,259049.0,8635.0,8635.0
112172,31684.0,1056.0,1056.0
112172,24803.0,827.0,827.0
112172,42626.0,1421.0,1421.0
112172,40847.0,1362.0,1362.0
112172,273588.0,9120.0,9120.0
112172,71480.0,2383.0,2383.0
112172,1677.0,57.0,57.0
112172,68275.0,2276.0,2276.0
112172,182159.0,6072.0,6072.0
112172,1537.0,57.0,57.0
112172,110443.0,3681.0,3681.0
112172,27788.0,926.0,926.0
112172,10142.0,338.0,338.0
112172,201690.0,6723.0,6723.0
112172,14102.0,470.0,470.0
112172,40754.0,1358.0,1358.0
112172,18682.0,623.0,623.0
112172,16595.0,553.0,553.0
112172,21481.0,716.0,716.0
112172,30958.0,1032.0,1032.0
112172,401939.0,13099.0,13082.0
112172,145365.0,5002.0,5065.0
112172,401939.0,13099.0,13082.0
112172,97016.0,3234.0,3234.0
112172,176860.0,5895.0,5895.0
112172,82572.0,2752.0,2752.0
112172,89683.0,2989.0,2989.0
112172,220736.0,7358.0,7358.0
112172,401939.0,13099.0,13082.0
112172,77949.0,2598.0,2598.0
112172,254552.0,8485.0,8485.0
112172,64772.0,2159.0,2159.0
112172,31444.0,1048.0,1048.0
112172,26538.0,885.0,885.0
112172,401939.0,13099.0,13082.0
112172,40893.0,1363.0,1363.0
112172,8048.0,268.0,268.0
112172,141995.0,4733.0,4733.0
112172,335895.0,11251.0,11251.0
112172,87510.0,2930.0,2930.0
112172,28990.0,966.0,966.0
112172,11341.0,378.0,378.0
112172,29040.0,968.0,968.0
112172,247015.0,8234.0,8234.0
112172,109178.0,3639.0,3639.0
112172,53605.0,1787.0,1787.0
112172,28370.0,946.0,946.0
112172,79543.0,2651.0,2651.0
112172,103232.0,3441.0,3441.0
112172,140024.0,4667.0,4667.0
112172,28454.0,948.0,948.0
112172,9652.0,322.0,322.0
112172,16817.0,561.0,561.0
112172,401939.0,13099.0,13082.0
112172,64599.0,2153.0,2153.0
112172,59412.0,1980.0,1980.0
112172,228824.0,7627.0,7627.0
112172,197093.0,6570.0,6570.0
112172,58287.0,1943.0,1943.0
112172,24240.0,808.0,808.0
112172,32443.0,1081.0,1081.0
112172,225718.0,7524.0,7524.0
112172,16635.0,555.0,555.0
112172,25696.0,857.0,857.0
112172,5434.0,181.0,181.0
112172,20641.0,688.0,688.0
112172,4170.0,139.0,139.0
112172,47593.0,1586.0,1586.0
112172,22433.0,748.0,748.0
112172,100800.0,3360.0,3360.0
112172,63897.0,2130.0,2130.0
112172,33301.0,1110.0,1110.0
112172,2400.0,80.0,80.0
112172,42553.0,1418.0,1418.0
112172,19142.0,638.0,638.0
112172,23290.0,776.0,776.0
112172,36607.0,1220.0,1220.0
112172,6987.0,233.0,233.0
112172,48796.0,1627.0,1627.0
112172,23923.0,797.0,797.0
112172,19534.0,651.0,651.0
112172,24066.0,802.0,802.0
112172,39222.0,1307.0,1307.0
112172,20632.0,688.0,688.0
112172,22655.0,755.0,755.0
112172,20804.0,693.0,693.0
112172,99286.0,3310.0,3310.0
112172,22684.0,756.0,756.0
112172,16540.0,551.0,551.0
112172,4064.0,135.0,135.0
112172,16065.0,536.0,536.0
112172,26198.0,873.0,873.0
112172,87223.0,2907.0,2907.0
112172,24253.0,808.0,808.0
112172,126090.0,4203.0,4203.0
112172,110076.0,3669.0,3669.0
112172,66152.0,2205.0,2205.0
112172,169949.0,5665.0,5665.0
112172,7231.0,257.0,257.0
112172,59532.0,2587.0,2587.0
112172,401939.0,13099.0,13082.0
112172,204842.0,6828.0,6828.0
112172,71288.0,2376.0,2376.0
112172,2125.0,71.0,71.0
112172,111288.0,3710.0,3710.0
112172,401939.0,13099.0,13082.0
112172,51535.0,1718.0,1718.0
112172,6415.0,214.0,214.0
112172,105334.0,3511.0,3511.0
112172,56676.0,1889.0,1889.0
112172,192626.0,6421.0,6421.0
112172,3682.0,123.0,123.0
112172,159463.0,5315.0,5315.0
112172,232922.0,7764.0,7764.0
112172,33795.0,1127.0,1127.0
112172,43419.0,965.0,965.0
112172,79832.0,2661.0,2661.0
112172,401939.0,13099.0,13082.0
112172,9564.0,319.0,319.0
112172,236464.0,7882.0,7882.0
112172,240718.0,8024.0,8024.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401676.0,13099.0,13082.0
112172,371568.0,12386.0,12386.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,324754.0,10825.0,10825.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,401939.0,13099.0,13082.0
112172,1537.0,57.0,57.0
112172,1537.0,57.0,57.0
112172,1537.0,57.0,57.0
112172,30252.0,1008.0,1008.0
112172,31242.0,1041.0,1041.0
112172,69787.0,2326.0,2326.0
112172,312057.0,10402.0,10402.0
112172,15059.0,502.0,502.0
112172,305836.0,10195.0,10195.0
112172,74628.0,2488.0,2488.0
112172,197063.0,6569.0,6569.0
112172,346675.0,11556.0,12877.0
112172,221682.0,7389.0,7389.0
112172,7710.0,257.0,257.0
112172,49208.0,1640.0,1640.0
112172,16236.0,541.0,541.0
112172,212889.0,7096.0,7096.0
112190,316338.0,10545.0,10545.0
112260,42880.0,1429.0,1429.0
112288,3706.0,512.0,512.0
112385,105357.0,3512.0,3512.0
112394,13412.0,447.0,447.0
112561,36298.0,1210.0,1210.0
112570,20660.0,689.0,961.0
112686,67997.0,2267.0,2267.0
112826,94454.0,3148.0,3148.0
113096,251323.0,8377.0,8377.0
113111,94985.0,3166.0,3166.0
113193,165210.0,5507.0,5507.0
113218,113487.0,3783.0,3783.0
113236,246209.0,8207.0,8207.0
113333,401939.0,12456.0,12456.0
113573,194851.0,6495.0,6495.0
113582,3402.0,113.0,113.0
113616,1537.0,57.0,57.0
113634,333757.0,11125.0,11125.0
113698,37673.0,1256.0,1256.0
113856,401939.0,13099.0,13082.0
113980,381002.0,12700.0,12700.0
114123,1537.0,57.0,57.0
114266,143167.0,4772.0,4772.0
114354,59204.0,1316.0,1316.0
114433,30372.0,1012.0,1532.0
114716,334901.0,7442.0,7442.0
114789,351260.0,11709.0,11709.0
114813,52620.0,1754.0,1754.0
114859,347509.0,11584.0,11584.0
114938,80703.0,2690.0,2690.0
115001,305359.0,10179.0,10179.0
115010,12693.0,987.0,987.0
115083,21101.0,703.0,740.0
115126,187030.0,6234.0,6234.0
115296,220279.0,7343.0,7343.0
115393,152967.0,5099.0,5099.0
115409,28826.0,961.0,961.0
115728,15244.0,508.0,508.0
115755,148269.0,4942.0,4942.0
115773,7212.0,160.0,162.0
115861,169241.0,5641.0,5641.0
115931,1537.0,588.0,588.0
116226,4478.0,100.0,100.0
116439,221061.0,7369.0,7369.0
116846,1537.0,57.0,57.0
117052,109543.0,3651.0,3651.0
117104,11028.0,368.0,368.0
117140,102992.0,3433.0,3433.0
117168,19372.0,646.0,646.0
117195,60156.0,1337.0,1337.0
117247,131799.0,4393.0,4393.0
117274,30466.0,1016.0,1016.0
117283,1537.0,57.0,57.0
117557,6045.0,202.0,202.0
117575,1537.0,57.0,57.0
117627,53659.0,1192.0,1192.0
117636,43883.0,975.0,975.0
117645,401939.0,13099.0,13082.0
117672,16728.0,558.0,558.0
117690,106269.0,3542.0,3542.0
117706,256516.0,8551.0,8551.0
117715,69505.0,2317.0,2317.0
117724,150844.0,5028.0,5028.0
117733,216817.0,7227.0,7227.0
117751,41553.0,1385.0,1385.0
117788,211364.0,7045.0,7045.0
117803,3803.0,127.0,127.0
117867,125851.0,4195.0,4195.0
117894,143481.0,4783.0,4783.0
117946,223181.0,7439.0,6800.0
118198,21068.0,1146.0,1146.0
118347,87840.0,2928.0,2928.0
118541,13467.0,449.0,449.0
118684,51653.0,1722.0,1722.0
118693,22040.0,735.0,735.0
118718,193368.0,6446.0,6446.0
118772,105195.0,3507.0,3507.0
118912,261912.0,8730.0,8730.0
118930,105767.0,3526.0,3526.0
118976,306897.0,10230.0,10230.0
119058,1537.0,57.0,57.0
119067,110637.0,3688.0,3688.0
119137,250198.0,8340.0,8340.0
119164,401939.0,13099.0,13082.0
119173,55697.0,1857.0,1857.0
119216,257723.0,8591.0,8591.0
119270,32472.0,722.0,722.0
119331,80399.0,2680.0,2680.0
119553,43520.0,1463.0,1463.0
119605,283390.0,9446.0,6298.0
119775,11989.0,266.0,301.0
120078,8626.0,845.0,845.0
120166,1537.0,57.0,57.0
120184,1537.0,57.0,57.0
120254,61868.0,2062.0,2062.0
120290,158575.0,5286.0,5286.0
120342,315221.0,10507.0,10507.0
120403,32611.0,1087.0,1087.0
120421,108873.0,3629.0,3629.0
120537,17585.0,586.0,586.0
120661,20387.0,680.0,680.0
120698,2696.0,60.0,60.0
120768,9270.0,309.0,309.0
120838,1537.0,57.0,57.0
120865,33525.0,745.0,745.0
120883,102594.0,3420.0,3420.0
120953,45954.0,1532.0,1532.0
120971,341839.0,11395.0,11395.0
121044,401939.0,13099.0,13082.0
121150,124851.0,4162.0,4162.0
121257,36162.0,1205.0,1180.0
121275,5580.0,186.0,186.0
121309,88832.0,2961.0,2776.0
121345,56732.0,1891.0,1891.0
121363,64492.0,2150.0,2150.0
121619,336557.0,11219.0,11219.0
121691,82113.0,2737.0,2737.0
121707,63067.0,2102.0,2102.0
121886,252454.0,8415.0,8415.0
121901,341705.0,11390.0,11390.0
122117,1537.0,57.0,57.0
122180,340925.0,11364.0,11364.0
122205,340474.0,11349.0,11349.0
122296,27610.0,920.0,996.0
122339,177199.0,5907.0,5907.0
122375,282103.0,9403.0,9403.0
122384,165684.0,5523.0,5523.0
122409,401939.0,13099.0,13082.0
122436,166069.0,5536.0,5536.0
122506,7667.0,256.0,233.0
122597,401939.0,13099.0,13082.0
122612,186306.0,6210.0,6210.0
122658,401939.0,13099.0,13082.0
122685,75356.0,2512.0,2512.0
122694,31603.0,1053.0,1053.0
122728,35409.0,1180.0,1180.0
122746,117695.0,3923.0,3923.0
122755,401939.0,13099.0,13082.0
122791,117072.0,3902.0,3902.0
122889,267549.0,8918.0,8918.0
122931,295376.0,6564.0,5811.0
122977,401939.0,13099.0,13082.0
123013,259471.0,8649.0,8649.0
123165,33731.0,1124.0,1089.0
123217,229317.0,7644.0,7644.0
123280,1537.0,57.0,57.0
123299,131249.0,4375.0,4375.0
123341,303836.0,10128.0,10128.0
123457,16212.0,540.0,540.0
123484,24530.0,818.0,818.0
123509,123876.0,4129.0,4129.0
123527,202112.0,6737.0,6737.0
123554,69033.0,2301.0,2301.0
123563,155193.0,5173.0,5173.0
123572,190653.0,6355.0,6355.0
123642,8760.0,292.0,292.0
123651,52851.0,1762.0,1762.0
123679,23134.0,771.0,771.0
123800,305748.0,10192.0,10192.0
123952,7820.0,261.0,261.0
123961,401939.0,13099.0,13082.0
124113,46766.0,1559.0,1559.0
124292,17986.0,600.0,600.0
124487,2449.0,57.0,57.0
124681,46128.0,1538.0,1538.0
124706,21042.0,701.0,701.0
124937,19071.0,636.0,636.0
125028,190945.0,6365.0,6365.0
125091,205817.0,6861.0,6861.0
125170,83813.0,2794.0,2794.0
125231,230304.0,5118.0,5118.0
125462,46638.0,1555.0,1555.0
125471,150445.0,5015.0,5015.0
125499,123901.0,4130.0,4130.0
125532,59060.0,1969.0,1969.0
125727,38043.0,1268.0,1268.0
125763,37254.0,1242.0,1242.0
125897,26173.0,872.0,872.0
126076,4830.0,161.0,161.0
126119,89170.0,2972.0,2972.0
126182,39628.0,1321.0,1321.0
126207,107264.0,3575.0,3575.0
126289,148515.0,4951.0,4951.0
126359,13573.0,302.0,302.0
126562,320374.0,10679.0,10679.0
126580,257228.0,8574.0,8574.0
126605,14392.0,480.0,480.0
126614,401939.0,13099.0,13082.0
126669,169786.0,5660.0,5660.0
126678,75778.0,2526.0,2368.0
126687,17849.0,595.0,595.0
126711,87645.0,2922.0,2922.0
126748,20974.0,699.0,699.0
126775,167123.0,5571.0,5571.0
126818,401939.0,13099.0,13082.0
126827,401939.0,13099.0,13082.0
126863,116468.0,3882.0,3882.0
126915,8892.0,296.0,296.0
126942,121914.0,4064.0,4064.0
126951,40039.0,1335.0,1335.0
127060,254752.0,5661.0,5661.0
127158,122940.0,4098.0,4098.0
127185,88515.0,2951.0,2951.0
127200,300187.0,10006.0,10064.0
127389,14866.0,496.0,517.0
127556,215777.0,7193.0,7193.0
127565,378660.0,12622.0,12622.0
127617,23645.0,788.0,788.0
127653,8230.0,274.0,274.0
127714,5141.0,171.0,171.0
127732,27730.0,924.0,924.0
127741,189469.0,6316.0,6316.0
127778,23985.0,800.0,800.0
127820,228097.0,7603.0,7603.0
127884,112476.0,3749.0,3749.0
127909,123162.0,4105.0,4105.0
127918,74128.0,2471.0,2471.0
127945,54388.0,1813.0,1813.0
128106,87721.0,2924.0,2924.0
128151,25166.0,839.0,839.0
128179,27100.0,903.0,903.0
128188,31890.0,1236.0,1236.0
128258,31215.0,1041.0,1041.0
128328,151424.0,5047.0,5047.0
128391,62741.0,2091.0,2091.0
128498,28892.0,963.0,963.0
128577,21622.0,721.0,721.0
128586,1680.0,57.0,57.0
128744,48299.0,1610.0,1610.0
128771,198725.0,6624.0,6624.0
128780,26920.0,897.0,897.0
128902,59685.0,1990.0,1990.0
129002,18648.0,414.0,414.0
129020,401939.0,13099.0,13082.0
129154,80131.0,2671.0,2671.0
129181,37992.0,1266.0,1266.0
129215,108171.0,3606.0,3606.0
129242,143824.0,4794.0,4794.0
129367,42333.0,1411.0,1411.0
129482,11458.0,382.0,382.0
129525,121186.0,4040.0,4040.0
129534,6786.0,226.0,226.0
129543,60467.0,2016.0,2016.0
129695,78189.0,2606.0,2606.0
129729,82639.0,2755.0,2755.0
129756,39350.0,1312.0,1312.0
129774,14857.0,495.0,495.0
129808,52696.0,1757.0,1757.0
129923,19937.0,665.0,665.0
129932,25562.0,852.0,852.0
129941,147960.0,4932.0,4932.0
130004,72969.0,2432.0,2432.0
130040,21358.0,712.0,712.0
130110,5084.0,169.0,169.0
130174,72161.0,1604.0,1604.0
130183,373575.0,12453.0,12453.0
130217,18423.0,614.0,614.0
130226,201895.0,6730.0,6730.0
130253,205238.0,6841.0,6841.0
130314,26482.0,883.0,883.0
130396,98324.0,3277.0,3277.0
130493,184810.0,6160.0,6160.0
130509,14568.0,486.0,566.0
130590,61341.0,2045.0,2045.0
130606,59776.0,1993.0,1993.0
130624,35133.0,1171.0,1171.0
130697,109841.0,3661.0,3661.0
130776,118981.0,3966.0,3966.0
130794,248172.0,8272.0,8272.0
130837,1537.0,57.0,57.0
130873,13293.0,457.0,457.0
130907,224593.0,7486.0,7486.0
130934,127605.0,4254.0,4254.0
130943,401939.0,13099.0,13082.0
130989,18240.0,608.0,608.0
131113,176392.0,5880.0,5880.0
131159,257551.0,8585.0,8585.0
131283,90636.0,3021.0,3021.0
131399,68954.0,2298.0,2298.0
131450,27626.0,921.0,921.0
131469,333501.0,11117.0,11117.0
131496,216519.0,7217.0,7217.0
131520,267601.0,8920.0,8920.0
131803,12497.0,278.0,278.0
131830,1537.0,57.0,57.0
131876,35938.0,1198.0,1198.0
132408,7495.0,250.0,250.0
132471,80509.0,2684.0,2684.0
132602,74795.0,2493.0,2493.0
132657,79641.0,2655.0,2655.0
132693,259300.0,9039.0,9039.0
132709,401939.0,13099.0,13082.0
132842,6543.0,218.0,218.0
132851,118269.0,4059.0,4570.0
132879,4119.0,137.0,137.0
132903,401939.0,13099.0,13082.0
133021,34108.0,1288.0,1288.0
133386,246598.0,8998.0,8998.0
133465,13121.0,292.0,292.0
133492,64904.0,2163.0,2163.0
133508,296874.0,9931.0,9931.0
133526,35479.0,1183.0,1183.0
133553,217040.0,7235.0,7235.0
133650,209907.0,6997.0,6997.0
133669,401939.0,13099.0,13082.0
133702,401939.0,13099.0,13082.0
133711,77108.0,2570.0,2570.0
133809,15848.0,528.0,528.0
133845,14437.0,481.0,481.0
133854,7362.0,245.0,245.0
133863,9662.0,322.0,322.0
133872,26970.0,899.0,899.0
133881,98334.0,3278.0,3378.0
133942,4200.0,140.0,82.0
133951,401939.0,13099.0,13082.0
133960,21203.0,756.0,756.0
133979,26070.0,869.0,869.0
133997,14688.0,490.0,490.0
134079,85631.0,2854.0,2854.0
134097,401939.0,13099.0,13082.0
134130,401939.0,13099.0,13082.0
134237,401939.0,13099.0,13082.0
134343,85261.0,2982.0,2982.0
134422,1537.0,57.0,57.0
134495,401939.0,13099.0,13082.0
134510,3921.0,131.0,131.0
134608,273837.0,9789.0,9789.0
134811,40230.0,894.0,894.0
134945,84188.0,2806.0,2806.0
135081,401939.0,13099.0,13082.0
135160,53131.0,2003.0,2003.0
135188,85623.0,2854.0,2854.0
135364,3858.0,129.0,129.0
135391,184045.0,6135.0,6135.0
135610,1537.0,57.0,57.0
135717,401939.0,13099.0,13082.0
135726,370938.0,12365.0,12365.0
136145,22647.0,811.0,811.0
136172,391836.0,13061.0,13061.0
136215,191750.0,6392.0,6392.0
136233,97794.0,3422.0,3422.0
136330,70130.0,2338.0,2338.0
136358,401939.0,13099.0,13082.0
136400,175248.0,6113.0,6113.0
136473,168062.0,5905.0,5905.0
136516,186727.0,6338.0,6338.0
136774,46359.0,1545.0,1545.0
136950,85007.0,2834.0,2834.0
137032,163082.0,5436.0,5436.0
137078,401939.0,13099.0,13082.0
137096,264681.0,9115.0,9115.0
137209,300999.0,10238.0,10238.0
137272,1537.0,57.0,57.0
137281,118909.0,4056.0,4056.0
137315,48182.0,1895.0,1895.0
137351,401939.0,13099.0,13082.0
137476,67425.0,2248.0,2248.0
137546,88905.0,2964.0,2964.0
137564,165301.0,5510.0,5510.0
137759,262875.0,9090.0,9090.0
137777,1537.0,57.0,57.0
137801,23324.0,777.0,777.0
137847,294050.0,9802.0,9802.0
137953,10570.0,352.0,391.0
137962,5318.0,177.0,177.0
138187,401939.0,13099.0,13082.0
138275,21164.0,705.0,705.0
138293,23600.0,787.0,787.0
138309,371639.0,8259.0,8259.0
138354,242357.0,8079.0,8079.0
138558,90551.0,3018.0,3018.0
138600,32044.0,1068.0,1068.0
138655,26910.0,897.0,897.0
138664,2820.0,94.0,94.0
138682,59408.0,1980.0,1980.0
138716,146065.0,4869.0,4869.0
138761,6888.0,230.0,230.0
138813,26383.0,586.0,586.0
138840,76525.0,2551.0,2551.0
138868,31206.0,1040.0,1040.0
138901,35035.0,1168.0,1168.0
138947,95614.0,3187.0,3187.0
138956,76861.0,2562.0,2562.0
139144,63901.0,2130.0,2130.0
139153,3765.0,126.0,126.0
139199,35639.0,1188.0,1188.0
139205,18419.0,614.0,614.0
139250,72656.0,2422.0,2422.0
139278,120091.0,4003.0,4003.0
139311,140046.0,4668.0,4668.0
139357,59799.0,1993.0,1993.0
139366,160830.0,5361.0,5361.0
139384,117212.0,3907.0,3907.0
139393,23872.0,796.0,796.0
139463,105719.0,3524.0,3524.0
139579,9404.0,209.0,209.0
139621,43116.0,1437.0,1437.0
139630,23700.0,790.0,790.0
139658,235562.0,7852.0,7852.0
139700,106955.0,3565.0,3565.0
139719,68116.0,2271.0,2271.0
139746,2307.0,77.0,77.0
139755,401939.0,13099.0,13082.0
139764,57930.0,1931.0,1931.0
139861,161158.0,5372.0,5372.0
139931,401939.0,13099.0,13082.0
139940,401939.0,13099.0,13082.0
139959,401939.0,13099.0,13082.0
139968,66175.0,2206.0,2206.0
139986,99768.0,3326.0,3326.0
139995,14000.0,311.0,311.0
140003,8184.0,182.0,182.0
140012,146417.0,4881.0,4881.0
140234,17423.0,581.0,581.0
140243,91876.0,3063.0,3063.0
140252,39417.0,876.0,876.0
140331,170572.0,5686.0,5686.0
140340,19767.0,659.0,659.0
140447,142605.0,4754.0,4754.0
140553,39927.0,1331.0,1331.0
140571,1778.0,59.0,59.0
140678,50734.0,1691.0,1691.0
140696,47523.0,1584.0,1584.0
140720,6724.0,224.0,271.0
140818,34488.0,1150.0,1150.0
140827,3042.0,68.0,68.0
140872,30735.0,1025.0,1025.0
140942,77012.0,2567.0,2567.0
140951,401939.0,12025.0,12025.0
140960,80117.0,2671.0,2671.0
140988,37230.0,1241.0,1241.0
141006,38601.0,1287.0,1287.0
141015,4381.0,146.0,146.0
141060,75433.0,2514.0,2514.0
141167,9672.0,322.0,322.0
141185,33923.0,1131.0,1131.0
141237,42342.0,1411.0,1411.0
141255,68109.0,2270.0,2270.0
141264,231617.0,7721.0,7721.0
141325,16107.0,537.0,537.0
141334,247944.0,8265.0,8265.0
141361,30621.0,1021.0,1021.0
141486,43181.0,1439.0,1439.0
141565,66814.0,2227.0,2227.0
141574,382379.0,12746.0,12746.0
141644,92158.0,3072.0,3072.0
141680,48580.0,1619.0,1619.0
141796,95559.0,3185.0,3185.0
141802,16156.0,539.0,539.0
141811,99810.0,3327.0,3327.0
141839,38437.0,1281.0,1281.0
141981,63933.0,2131.0,2131.0
141990,31038.0,1035.0,1035.0
142054,15986.0,533.0,533.0
142090,2211.0,74.0,79.0
142115,401939.0,13099.0,13082.0
142179,36348.0,1212.0,1212.0
142276,206996.0,6900.0,6900.0
142285,214683.0,7156.0,7156.0
142294,32928.0,1098.0,1098.0
142328,72536.0,2418.0,2418.0
142443,83612.0,2787.0,2787.0
142461,61819.0,2061.0,2061.0
142522,401939.0,13099.0,13082.0
142559,133998.0,4467.0,4467.0
142887,3906.0,130.0,130.0
142957,1537.0,57.0,57.0
143048,79138.0,2638.0,2638.0
143084,73834.0,2461.0,2461.0
143118,127576.0,4253.0,4253.0
143215,171610.0,5720.0,5720.0
143279,74773.0,2492.0,2492.0
143288,12533.0,418.0,418.0
143297,3887.0,130.0,130.0
143358,125697.0,4190.0,4190.0
143613,32036.0,1068.0,1068.0
143978,1537.0,57.0,57.0
144005,41290.0,1376.0,1376.0
144050,258814.0,5751.0,7557.0
144157,43588.0,1453.0,1453.0
144166,135523.0,4517.0,4517.0
144175,37471.0,1249.0,1249.0
144184,104494.0,3483.0,3483.0
144193,106910.0,3564.0,3564.0
144209,109853.0,3662.0,3662.0
144218,168759.0,5625.0,5625.0
144281,179986.0,6000.0,6000.0
144351,38513.0,1284.0,1284.0
144564,37011.0,1234.0,1234.0
144740,401939.0,13099.0,13082.0
144865,401939.0,13099.0,13082.0
144883,18116.0,403.0,403.0
144892,143759.0,4792.0,4792.0
144944,163809.0,5460.0,5460.0
144962,89517.0,2984.0,2984.0
144971,13654.0,455.0,455.0
145099,8363.0,296.0,296.0
145239,15164.0,505.0,531.0
145309,1537.0,57.0,57.0
145336,60987.0,2033.0,2033.0
145354,1537.0,57.0,57.0
145372,25778.0,859.0,859.0
145497,3936.0,131.0,131.0
145521,31677.0,1056.0,1056.0
145600,401939.0,13099.0,13082.0
145619,64777.0,2159.0,2159.0
145637,401939.0,13099.0,13082.0
145646,55240.0,1841.0,1648.0
145682,127522.0,4251.0,4251.0
145691,34642.0,1155.0,1155.0
145707,25576.0,853.0,853.0
145725,91591.0,3053.0,3053.0
145813,401939.0,13099.0,13082.0
145831,47644.0,1588.0,1588.0
146205,63128.0,2104.0,2104.0
146278,36124.0,1204.0,1204.0
146296,233482.0,7783.0,7783.0
146339,26834.0,894.0,894.0
146348,42297.0,1410.0,1410.0
146366,66108.0,2204.0,2204.0
146418,45612.0,1520.0,1520.0
146427,49565.0,1101.0,1101.0
146472,234664.0,7822.0,7822.0
146481,53044.0,1768.0,1768.0
146506,98098.0,3270.0,3270.0
146533,4332.0,144.0,144.0
146603,69064.0,2302.0,2302.0
146612,107592.0,3586.0,3586.0
146667,6729.0,224.0,224.0
146685,108514.0,3617.0,3617.0
146700,30029.0,1001.0,1001.0
146719,365170.0,12172.0,12172.0
146755,3604.0,120.0,120.0
146816,8100.0,270.0,270.0
147004,142695.0,4757.0,4757.0
147013,39746.0,1325.0,1377.0
147129,13093.0,436.0,436.0
147244,55580.0,1853.0,1853.0
147341,22930.0,764.0,764.0
147369,50665.0,1689.0,1692.0
147378,206391.0,6880.0,6880.0
147396,2273.0,76.0,76.0
147411,65236.0,2175.0,2175.0
147536,147618.0,3280.0,3280.0
147590,1537.0,57.0,57.0
147660,72361.0,2412.0,2412.0
147679,50693.0,1690.0,1690.0
147703,308239.0,10275.0,10275.0
147767,398655.0,8859.0,8859.0
147776,103936.0,3465.0,3465.0
147800,148095.0,4937.0,4937.0
147828,79522.0,2651.0,2651.0
147916,108859.0,3629.0,3629.0
148007,59091.0,1970.0,1970.0
148016,9752.0,325.0,319.0
148131,29581.0,986.0,986.0
148256,45304.0,1510.0,1510.0
148292,38519.0,1284.0,1284.0
148380,122342.0,4078.0,4078.0
148405,28890.0,963.0,963.0
148487,68922.0,2297.0,2297.0
148496,59719.0,1991.0,1991.0
148511,3117.0,104.0,104.0
148575,7578.0,253.0,253.0
148584,40625.0,1354.0,1354.0
148593,2583.0,86.0,86.0
148627,92236.0,3075.0,3075.0
148654,62883.0,2096.0,2096.0
148672,30748.0,1025.0,1025.0
148821,29308.0,977.0,977.0
148876,19140.0,638.0,638.0
148937,23049.0,768.0,768.0
148991,21916.0,731.0,731.0
149028,5022.0,167.0,167.0
149222,213983.0,7133.0,7133.0
149231,263324.0,8777.0,8777.0
149310,6761.0,225.0,225.0
149329,2250.0,75.0,75.0
149365,61570.0,2052.0,2052.0
149505,30532.0,1018.0,1018.0
149514,13432.0,448.0,448.0
149532,165618.0,5521.0,5521.0
149639,2637.0,88.0,88.0
149727,155676.0,5189.0,5189.0
149763,16646.0,555.0,498.0
149772,146049.0,4868.0,4868.0
149781,67961.0,2265.0,2265.0
149842,241294.0,8043.0,8043.0
150066,33528.0,1118.0,1118.0
150136,401939.0,13099.0,13082.0
150145,31782.0,1059.0,1059.0
150163,136989.0,4566.0,4566.0
150172,12350.0,412.0,412.0
150251,4580.0,153.0,153.0
150400,53010.0,1767.0,1767.0
150455,19345.0,645.0,645.0
150534,47140.0,1571.0,1571.0
150604,27250.0,908.0,908.0
150668,21790.0,726.0,726.0
