UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON
169974,3,565,190.0,239.0,136.0
169974,11,504,131.0,111.0,262.0
169983,1,1769,278.0,5.0,1486.0
169983,2,1422,0.0,4.0,1418.0
169983,3,1401,0.0,4.0,1397.0
169983,11,114,0.0,2.0,21.0
169983,11,347,278.0,2.0,68.0
169992,1,837,242.0,266.0,329.0
169992,2,837,242.0,266.0,329.0
169992,3,536,143.0,217.0,176.0
169992,11,301,99.0,49.0,153.0
170000,1,1031,627.0,79.0,325.0
170000,2,969,565.0,79.0,325.0
170000,3,817,552.0,79.0,186.0
170000,11,152,13.0,2.0,139.0
170000,11,114,62.0,2.0,16.0
170037,1,1781,421.0,453.0,907.0
170037,2,1433,150.0,422.0,861.0
170037,3,1383,150.0,422.0,811.0
170037,11,114,0.0,2.0,50.0
170037,11,348,271.0,31.0,46.0
170055,1,6030,1314.0,1654.0,2714.0
170055,2,6030,1314.0,1654.0,2714.0
170055,3,6030,1314.0,1654.0,2714.0
170055,11,1531,704.0,153.0,674.0
170082,1,6030,1190.0,1654.0,2714.0
170082,2,6030,678.0,1654.0,2714.0
170082,3,6030,644.0,1654.0,2714.0
170082,11,178,34.0,4.0,140.0
170082,11,2983,512.0,845.0,1626.0
170091,1,133,18.0,31.0,84.0
170091,2,133,18.0,31.0,84.0
170091,3,132,18.0,31.0,83.0
170091,11,114,0.0,2.0,16.0
170240,1,6030,1314.0,1654.0,2714.0
170240,2,6030,1314.0,1654.0,2714.0
170240,3,6030,1314.0,1654.0,2414.0
170240,11,2425,1314.0,599.0,344.0
170301,1,3251,0.0,368.0,2714.0
170301,2,3251,0.0,368.0,2714.0
170301,3,3173,0.0,338.0,2714.0
170301,11,114,0.0,30.0,48.0
170444,1,4244,1314.0,1088.0,731.0
170444,2,4244,1314.0,1088.0,731.0
170444,3,2953,1314.0,873.0,465.0
170444,11,1291,810.0,215.0,266.0
170541,1,6030,1314.0,1654.0,2572.0
170541,2,6030,1314.0,1654.0,2572.0
170541,3,4947,1314.0,1654.0,1804.0
170541,11,1411,359.0,284.0,768.0
170550,1,3427,1314.0,940.0,1053.0
170550,2,3427,1314.0,940.0,1053.0
170550,3,2502,928.0,809.0,765.0
170550,11,925,506.0,131.0,288.0
170587,1,1403,542.0,273.0,588.0
170587,2,1403,542.0,273.0,588.0
170587,3,912,318.0,233.0,361.0
170587,11,491,224.0,40.0,227.0
170620,1,2543,693.0,948.0,902.0
170620,2,2543,693.0,948.0,902.0
170620,3,2091,535.0,867.0,689.0
170620,11,452,158.0,81.0,213.0
170639,1,1655,83.0,541.0,1031.0
170639,2,1655,83.0,541.0,1031.0
170639,3,1468,32.0,523.0,913.0
170639,11,187,51.0,18.0,118.0
170657,1,6030,1314.0,1654.0,2714.0
170657,2,6030,1314.0,1654.0,2714.0
170657,3,6030,1314.0,1654.0,2477.0
170657,11,1363,840.0,159.0,364.0
170675,1,2966,294.0,753.0,1919.0
170675,2,2298,20.0,665.0,1613.0
170675,3,1864,11.0,660.0,1193.0
170675,11,434,9.0,5.0,420.0
170675,11,668,274.0,88.0,306.0
170790,1,6030,1314.0,1654.0,2714.0
170790,2,6030,1314.0,1654.0,2714.0
170790,3,6030,1314.0,1654.0,2714.0
170790,11,1590,921.0,269.0,400.0
170806,1,2109,437.0,1163.0,509.0
170806,2,1766,332.0,1040.0,394.0
170806,3,1693,322.0,1039.0,332.0
170806,11,114,10.0,2.0,62.0
170806,11,343,105.0,123.0,115.0
170967,1,1167,208.0,742.0,217.0
170967,2,1140,181.0,742.0,217.0
170967,3,848,181.0,592.0,75.0
170967,11,292,0.0,150.0,142.0
170967,11,114,27.0,2.0,16.0
170976,1,6030,1314.0,1654.0,2714.0
170976,2,6030,31.0,1654.0,2714.0
170976,3,6030,25.0,1654.0,2714.0
170976,11,247,6.0,14.0,227.0
170976,11,6030,1314.0,1654.0,2714.0
171100,1,6030,1314.0,1654.0,2714.0
171100,2,6030,611.0,1654.0,2714.0
171100,3,6030,595.0,1654.0,2714.0
171100,11,180,16.0,32.0,132.0
171100,11,6030,1314.0,1342.0,2714.0
171128,1,6030,320.0,725.0,2714.0
171128,2,5699,23.0,635.0,2714.0
171128,3,5633,15.0,635.0,2714.0
171128,11,114,8.0,2.0,58.0
171128,11,1364,297.0,90.0,977.0
171137,1,6030,1314.0,1654.0,2595.0
171137,2,6030,391.0,1654.0,2231.0
171137,3,5962,339.0,1654.0,2146.0
171137,11,154,52.0,17.0,85.0
171137,11,2107,957.0,786.0,364.0
171146,1,5985,1314.0,1654.0,1158.0
171146,2,4609,1314.0,1654.0,847.0
171146,3,4029,1314.0,1654.0,486.0
171146,11,580,83.0,136.0,361.0
171146,11,1376,614.0,451.0,311.0
171155,1,3382,932.0,947.0,1503.0
171155,2,3382,932.0,947.0,1503.0
171155,3,2108,465.0,818.0,825.0
171155,11,1274,467.0,129.0,678.0
171225,1,2398,735.0,673.0,990.0
171225,2,2398,735.0,673.0,990.0
171225,3,1668,473.0,524.0,671.0
171225,11,730,262.0,149.0,319.0
171234,1,1603,363.0,571.0,669.0
171234,2,1603,363.0,571.0,669.0
171234,3,1031,191.0,452.0,388.0
171234,11,572,172.0,119.0,281.0
171304,1,3446,881.0,1591.0,974.0
171304,2,3446,881.0,1591.0,974.0
171304,3,2701,566.0,1358.0,777.0
171304,11,745,315.0,233.0,197.0
171395,1,1560,274.0,402.0,884.0
171395,2,1560,274.0,402.0,884.0
171395,3,988,167.0,309.0,512.0
171395,11,572,107.0,93.0,372.0
171456,1,6030,575.0,1654.0,2714.0
171456,2,6030,301.0,1654.0,2714.0
171456,3,6030,293.0,1653.0,2714.0
171456,11,114,8.0,13.0,91.0
171456,11,536,274.0,54.0,208.0
171483,1,3098,873.0,1174.0,1051.0
171483,2,3098,873.0,1174.0,1051.0
171483,3,2689,646.0,1126.0,917.0
171483,11,409,227.0,48.0,134.0
171492,1,2246,961.0,606.0,679.0
171492,2,1940,765.0,589.0,586.0
171492,3,1911,756.0,589.0,566.0
171492,11,114,9.0,2.0,20.0
171492,11,306,196.0,17.0,93.0
171535,1,6030,1314.0,1654.0,2714.0
171535,2,6030,1314.0,1654.0,2714.0
171535,3,6030,1314.0,1654.0,2714.0
171535,11,1927,629.0,338.0,960.0
171571,1,6030,1314.0,1654.0,2714.0
171571,2,6030,1240.0,1654.0,2714.0
171571,3,6030,1182.0,1654.0,2714.0
171571,11,215,58.0,31.0,126.0
171571,11,3267,580.0,639.0,2048.0
171599,1,919,79.0,123.0,717.0
171599,2,860,21.0,123.0,716.0
171599,3,859,21.0,123.0,715.0
171599,11,114,0.0,2.0,16.0
171599,11,114,58.0,2.0,16.0
171881,1,114,3.0,2.0,77.0
171881,2,114,0.0,2.0,77.0
171881,3,114,0.0,2.0,76.0
171881,11,114,0.0,2.0,16.0
171881,11,114,3.0,2.0,16.0
171988,1,114,0.0,48.0,34.0
171988,2,114,0.0,48.0,34.0
171988,3,114,0.0,48.0,34.0
171997,1,130,0.0,72.0,58.0
171997,2,130,0.0,72.0,58.0
171997,3,130,0.0,72.0,58.0
172015,1,114,0.0,51.0,25.0
172015,2,114,0.0,51.0,25.0
172015,3,114,0.0,51.0,25.0
172033,1,338,53.0,179.0,106.0
172033,2,172,37.0,104.0,31.0
172033,3,140,23.0,86.0,31.0
172033,11,114,14.0,18.0,16.0
172033,11,166,16.0,75.0,75.0
172051,1,6030,456.0,1654.0,2714.0
172051,2,6030,255.0,1654.0,2714.0
172051,3,6030,216.0,1654.0,2714.0
172051,11,257,39.0,41.0,177.0
172051,11,679,201.0,171.0,307.0
172200,1,6030,1314.0,1654.0,2714.0
172200,2,6030,1314.0,1654.0,2714.0
172200,3,6030,1314.0,1654.0,2714.0
172200,11,1015,532.0,112.0,371.0
172264,1,1857,641.0,563.0,653.0
172264,2,1702,539.0,555.0,608.0
172264,3,1554,507.0,540.0,507.0
172264,11,148,32.0,15.0,101.0
172264,11,155,102.0,8.0,45.0
172291,1,3192,1314.0,885.0,983.0
172291,2,3192,1314.0,885.0,983.0
172291,3,2131,749.0,653.0,729.0
172291,11,1061,575.0,232.0,254.0
172307,1,1807,91.0,476.0,1240.0
172307,2,1807,91.0,476.0,1240.0
172307,3,1297,72.0,334.0,891.0
172307,11,510,19.0,142.0,349.0
172334,1,2396,1029.0,643.0,724.0
172334,2,1127,149.0,337.0,641.0
172334,3,1021,149.0,268.0,604.0
172334,11,114,0.0,69.0,37.0
172334,11,1269,880.0,306.0,83.0
172440,1,450,0.0,8.0,442.0
172440,2,450,0.0,8.0,442.0
172440,3,386,0.0,8.0,378.0
172440,11,114,0.0,2.0,64.0
172477,1,564,52.0,204.0,308.0
172477,11,564,52.0,204.0,308.0
172608,1,1218,1012.0,206.0,16.0
172608,2,578,469.0,109.0,16.0
172608,3,569,460.0,109.0,16.0
172608,11,114,9.0,2.0,16.0
172608,11,640,543.0,97.0,16.0
172617,1,6030,1314.0,1654.0,2714.0
172617,2,6030,1314.0,1654.0,2714.0
172617,3,6030,1314.0,1654.0,2319.0
172617,11,2672,1314.0,496.0,806.0
172635,1,6030,1314.0,1649.0,2714.0
172635,2,6030,1314.0,1649.0,2714.0
172635,3,6030,1314.0,1459.0,2714.0
172635,11,3344,113.0,190.0,2714.0
172644,1,6030,1314.0,1654.0,2714.0
172644,2,6030,1314.0,1654.0,2714.0
172644,3,6030,1314.0,1654.0,2714.0
172644,11,289,52.0,40.0,197.0
172644,11,6030,1314.0,1103.0,2714.0
172671,1,992,251.0,385.0,356.0
172671,2,992,251.0,385.0,356.0
172671,3,663,137.0,298.0,228.0
172671,11,329,114.0,87.0,128.0
172699,1,6030,1314.0,1654.0,2714.0
172699,2,6030,883.0,1654.0,2714.0
172699,3,6030,851.0,1654.0,2714.0
172699,11,325,32.0,22.0,271.0
172699,11,3411,928.0,592.0,1891.0
172705,1,433,174.0,229.0,30.0
172705,11,433,174.0,229.0,30.0
172866,1,114,0.0,99.0,16.0
172866,2,114,0.0,99.0,16.0
172866,3,114,0.0,99.0,16.0
172866,11,114,0.0,2.0,16.0
172918,1,2865,999.0,507.0,1359.0
172918,2,2865,999.0,507.0,1359.0
172918,3,1421,344.0,334.0,743.0
172918,11,1444,655.0,173.0,616.0
172954,1,1580,427.0,388.0,765.0
172954,2,1580,427.0,388.0,765.0
172954,3,1404,331.0,368.0,705.0
172954,11,176,96.0,20.0,60.0
172963,1,6030,1314.0,1654.0,2714.0
172963,2,6030,1314.0,1654.0,2714.0
172963,3,4017,1314.0,1434.0,1041.0
172963,11,3885,824.0,680.0,2381.0
173045,1,3088,521.0,1145.0,1422.0
173045,2,2358,103.0,979.0,1276.0
173045,3,2334,98.0,975.0,1261.0
173045,11,114,5.0,4.0,16.0
173045,11,730,418.0,166.0,146.0
173063,1,3175,657.0,763.0,1755.0
173063,2,3175,657.0,763.0,1755.0
173063,3,1950,442.0,590.0,918.0
173063,11,1225,215.0,173.0,837.0
173115,1,721,374.0,231.0,116.0
173115,2,721,374.0,231.0,116.0
173115,3,554,228.0,228.0,98.0
173115,11,167,146.0,3.0,18.0
173124,1,4023,1314.0,986.0,1594.0
173124,2,3677,1151.0,965.0,1561.0
173124,3,3187,1077.0,954.0,1156.0
173124,11,490,74.0,11.0,405.0
173124,11,346,292.0,21.0,33.0
173142,1,830,129.0,224.0,477.0
173142,2,792,91.0,224.0,477.0
173142,3,641,0.0,222.0,419.0
173142,11,151,91.0,2.0,58.0
173142,11,114,38.0,2.0,16.0
173160,1,3546,837.0,1563.0,1146.0
173160,2,2592,320.0,1422.0,850.0
173160,3,2090,208.0,1191.0,691.0
173160,11,502,112.0,231.0,159.0
173160,11,954,517.0,141.0,296.0
173203,1,4633,464.0,1057.0,2714.0
173203,2,4633,464.0,1057.0,2714.0
173203,3,1548,275.0,578.0,695.0
173203,11,3085,189.0,479.0,2417.0
173300,1,1903,35.0,481.0,1387.0
173300,2,1827,2.0,461.0,1364.0
173300,3,1800,2.0,460.0,1338.0
173300,11,114,0.0,2.0,26.0
173300,11,114,33.0,20.0,23.0
173328,1,5544,1314.0,1184.0,1526.0
173328,2,3071,992.0,716.0,1363.0
173328,3,2760,981.0,683.0,1096.0
173328,11,311,11.0,33.0,267.0
173328,11,2473,1314.0,468.0,163.0
173416,1,2717,615.0,731.0,1371.0
173416,2,2717,615.0,731.0,1371.0
173416,3,2089,494.0,692.0,903.0
173416,11,628,121.0,39.0,468.0
173452,1,880,260.0,27.0,593.0
173452,2,755,136.0,26.0,593.0
173452,3,697,78.0,26.0,593.0
173452,11,114,58.0,2.0,16.0
173452,11,125,124.0,2.0,16.0
173461,1,3849,899.0,971.0,1979.0
173461,2,3849,899.0,971.0,1979.0
173461,3,2465,577.0,819.0,1069.0
173461,11,1384,322.0,152.0,910.0
173559,1,5282,1314.0,1453.0,2285.0
173559,2,5282,1314.0,1453.0,2285.0
173559,3,2950,971.0,1042.0,937.0
173559,11,2332,573.0,411.0,1348.0
173638,1,3352,944.0,666.0,1742.0
173638,2,3352,944.0,666.0,1742.0
173638,3,1701,381.0,415.0,905.0
173638,11,1651,563.0,251.0,837.0
173647,1,2072,0.0,32.0,2040.0
173647,2,2072,0.0,32.0,2040.0
173647,3,2069,0.0,32.0,2037.0
173647,11,114,0.0,2.0,16.0
173665,1,2638,471.0,682.0,1485.0
173665,2,1765,52.0,498.0,1215.0
173665,3,1745,52.0,496.0,1197.0
173665,11,114,0.0,2.0,18.0
173665,11,873,419.0,184.0,270.0
173683,1,147,123.0,17.0,16.0
173683,11,147,123.0,17.0,16.0
173708,1,3974,1086.0,886.0,2002.0
173708,2,3974,1086.0,886.0,2002.0
173708,3,2774,821.0,804.0,1149.0
173708,11,1200,265.0,82.0,853.0
173735,1,3044,438.0,942.0,1664.0
173735,2,3044,438.0,942.0,1664.0
173735,3,2032,264.0,585.0,1183.0
173735,11,1012,174.0,357.0,481.0
173799,1,3459,1314.0,836.0,1149.0
173799,2,3459,1314.0,836.0,1149.0
173799,3,2107,943.0,662.0,502.0
173799,11,1352,531.0,174.0,647.0
173896,1,410,114.0,201.0,95.0
173896,11,410,114.0,201.0,95.0
173911,1,2602,843.0,826.0,933.0
173911,2,2602,843.0,826.0,933.0
173911,3,1937,481.0,755.0,701.0
173911,11,665,362.0,71.0,232.0
173920,1,6030,1314.0,1654.0,2714.0
173920,2,6030,1314.0,1654.0,2714.0
173920,3,6030,1306.0,1654.0,2714.0
173920,11,1322,255.0,115.0,952.0
173920,11,1914,818.0,384.0,712.0
174020,1,6030,1314.0,1654.0,872.0
174020,2,5488,1314.0,1560.0,688.0
174020,3,5152,1314.0,1526.0,528.0
174020,11,336,142.0,34.0,160.0
174020,11,806,397.0,225.0,184.0
174066,1,6030,1314.0,1654.0,2714.0
174066,2,6030,881.0,1654.0,2714.0
174066,3,6030,464.0,1654.0,2714.0
174066,11,6030,417.0,297.0,2714.0
174066,11,6030,1097.0,1654.0,2714.0
174075,1,2303,939.0,292.0,1072.0
174075,2,2303,939.0,292.0,1072.0
174075,3,1489,891.0,262.0,336.0
174075,11,814,48.0,30.0,736.0
174127,1,821,78.0,198.0,545.0
174127,2,702,0.0,188.0,514.0
174127,3,689,0.0,187.0,502.0
174127,11,114,0.0,2.0,16.0
174127,11,119,78.0,10.0,31.0
174136,1,6030,1314.0,1613.0,2227.0
174136,2,6030,1314.0,1613.0,2227.0
174136,3,4615,1314.0,1409.0,1515.0
174136,11,1415,499.0,204.0,712.0
174154,1,815,236.0,454.0,125.0
174154,2,808,229.0,454.0,125.0
174154,3,808,229.0,454.0,125.0
174154,11,114,7.0,2.0,16.0
174233,1,6030,221.0,1654.0,2714.0
174233,2,6030,155.0,1654.0,2714.0
174233,3,6030,146.0,1654.0,2714.0
174233,11,1056,9.0,12.0,1035.0
174233,11,865,66.0,135.0,664.0
174251,1,1068,17.0,156.0,895.0
174251,2,1068,17.0,156.0,895.0
174251,3,1024,9.0,155.0,860.0
174251,11,114,8.0,2.0,35.0
174358,1,4682,1293.0,1654.0,1242.0
174358,2,3729,576.0,1654.0,1081.0
174358,3,3462,413.0,1654.0,1006.0
174358,11,267,163.0,29.0,75.0
174358,11,953,717.0,75.0,161.0
174376,1,4896,1314.0,1546.0,1542.0
174376,2,4896,1314.0,1546.0,1542.0
174376,3,3252,1100.0,1219.0,933.0
174376,11,1644,708.0,327.0,609.0
174428,1,6030,1314.0,1654.0,2574.0
174428,2,6030,1314.0,1654.0,2574.0
174428,3,5970,1314.0,1654.0,1314.0
174428,11,3376,1314.0,633.0,1260.0
174437,1,992,180.0,408.0,404.0
174437,2,893,100.0,400.0,393.0
174437,3,827,83.0,384.0,360.0
174437,11,114,17.0,16.0,33.0
174437,11,114,80.0,8.0,16.0
174473,1,2495,737.0,559.0,1199.0
174473,2,2495,737.0,559.0,1199.0
174473,3,1512,292.0,461.0,759.0
174473,11,983,445.0,98.0,440.0
174491,1,3253,1295.0,501.0,1457.0
174491,2,3161,1205.0,500.0,1456.0
174491,3,1512,104.0,258.0,1150.0
174491,11,1649,1101.0,242.0,306.0
174491,11,114,90.0,2.0,16.0
174507,1,1031,201.0,659.0,171.0
174507,2,341,76.0,120.0,145.0
174507,3,227,25.0,93.0,109.0
174507,11,114,51.0,27.0,36.0
174507,11,690,125.0,539.0,26.0
174525,1,114,31.0,10.0,61.0
174525,2,114,31.0,10.0,61.0
174525,3,114,22.0,10.0,59.0
174525,11,114,9.0,2.0,16.0
174570,1,1873,219.0,340.0,1314.0
174570,2,1873,219.0,340.0,1314.0
174570,3,596,131.0,234.0,231.0
174570,11,1277,88.0,106.0,1083.0
174738,1,4482,1314.0,1325.0,1623.0
174738,2,4482,1314.0,1325.0,1623.0
174738,3,3140,1035.0,1008.0,1097.0
174738,11,1342,499.0,317.0,526.0
174747,1,1470,27.0,7.0,1436.0
174747,2,1443,0.0,7.0,1436.0
174747,3,1428,0.0,7.0,1421.0
174747,11,114,0.0,2.0,16.0
174747,11,114,27.0,2.0,16.0
174756,1,3466,1143.0,1020.0,1303.0
174756,2,3466,1143.0,1020.0,1303.0
174756,3,2825,881.0,883.0,1061.0
174756,11,641,262.0,137.0,242.0
174783,1,6030,1314.0,1654.0,2714.0
174783,2,6030,1012.0,1654.0,2714.0
174783,3,5395,816.0,1654.0,1511.0
174783,11,3174,196.0,277.0,2701.0
174783,11,1851,575.0,444.0,832.0
174792,1,1645,33.0,32.0,1580.0
174792,2,1528,0.0,3.0,1525.0
174792,3,1501,0.0,3.0,1498.0
174792,11,114,0.0,2.0,27.0
174792,11,117,33.0,29.0,55.0
174817,1,4133,1314.0,1110.0,1222.0
174817,2,1100,153.0,560.0,387.0
174817,3,1080,152.0,556.0,372.0
174817,11,114,1.0,4.0,16.0
174817,11,3033,1314.0,550.0,835.0
174844,1,3046,0.0,8.0,2714.0
174844,2,3046,0.0,8.0,2714.0
174844,3,3019,0.0,8.0,2714.0
174844,11,114,0.0,2.0,27.0
