UNITID,RRFTCT,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTCTA,RET_NMP,STUFACR 
178244,235.0,235.0,157.0,67.0,1.0,1.0,0.0,19.0
178341,469.0,469.0,291.0,62.0,35.0,35.0,11.0,17.0
178369,547.0,547.0,223.0,55.0,1.0,1.0,0.0,13.0
178387,523.0,514.0,324.0,63.0,33.0,31.0,9.0,17.0
178396,971.0,970.0,672.0,87.0,62.0,62.0,41.0,18.0
178402,971.0,970.0,672.0,77.0,30.0,30.0,7.0,14.0
178411,971.0,970.0,672.0,86.0,8.0,8.0,2.0,18.0
178420,271.0,268.0,201.0,75.0,25.0,24.0,4.0,13.0
178448,855.0,855.0,561.0,66.0,161.0,161.0,76.0,20.0
178527,25.0,25.0,17.0,68.0,5.0,5.0,4.0,14.0
178615,660.0,659.0,532.0,81.0,5.0,5.0,1.0,13.0
178624,949.0,949.0,672.0,80.0,15.0,15.0,7.0,18.0
178679,114.0,114.0,100.0,87.0,2.0,2.0,1.0,15.0
178697,292.0,292.0,236.0,81.0,1.0,1.0,0.0,15.0
178721,244.0,244.0,145.0,59.0,47.0,47.0,15.0,14.0
179043,403.0,403.0,308.0,76.0,1.0,1.0,0.0,13.0
179159,971.0,970.0,672.0,87.0,5.0,5.0,1.0,10.0
179265,77.0,77.0,54.0,70.0,1.0,1.0,0.0,10.0
179308,971.0,970.0,672.0,62.0,161.0,161.0,76.0,18.0
179326,278.0,278.0,186.0,67.0,18.0,18.0,5.0,11.0
179344,267.0,267.0,167.0,63.0,40.0,40.0,7.0,13.0
179511,27.0,27.0,18.0,67.0,17.0,17.0,12.0,20.0
179539,785.0,785.0,504.0,64.0,143.0,143.0,50.0,17.0
179548,99.0,99.0,62.0,63.0,3.0,3.0,2.0,10.0
179557,971.0,970.0,672.0,73.0,66.0,66.0,26.0,20.0
179566,971.0,970.0,672.0,76.0,146.0,146.0,76.0,19.0
179645,483.0,483.0,257.0,55.0,151.0,151.0,30.0,20.0
179715,344.0,344.0,259.0,75.0,55.0,55.0,18.0,19.0
179867,971.0,970.0,672.0,87.0,10.0,10.0,5.0,10.0
179894,343.0,343.0,270.0,79.0,4.0,4.0,0.0,12.0
179964,122.0,122.0,92.0,75.0,7.0,7.0,1.0,10.0
180081,103.0,103.0,67.0,65.0,5.0,5.0,2.0,13.0
180106,280.0,280.0,219.0,78.0,1.0,1.0,0.0,12.0
180151,122.0,122.0,66.0,55.0,10.0,10.0,5.0,13.0
180160,12.0,12.0,8.0,83.0,5.0,5.0,0.0,12.0
180179,277.0,277.0,166.0,60.0,37.0,37.0,14.0,15.0
180197,216.0,216.0,116.0,55.0,117.0,117.0,54.0,10.0
180212,43.0,42.0,18.0,55.0,12.0,12.0,7.0,15.0
180249,91.0,91.0,49.0,55.0,38.0,38.0,17.0,14.0
180258,96.0,96.0,64.0,67.0,7.0,7.0,2.0,10.0
180276,132.0,132.0,78.0,59.0,50.0,50.0,17.0,15.0
180328,46.0,46.0,18.0,55.0,10.0,10.0,2.0,12.0
180373,112.0,112.0,71.0,63.0,17.0,17.0,7.0,12.0
180416,321.0,321.0,231.0,72.0,4.0,4.0,1.0,13.0
180461,971.0,970.0,672.0,75.0,161.0,161.0,76.0,18.0
180489,971.0,970.0,672.0,74.0,51.0,51.0,18.0,17.0
180522,72.0,72.0,49.0,68.0,4.0,4.0,3.0,14.0
180595,219.0,219.0,144.0,66.0,1.0,1.0,1.0,13.0
180647,14.0,14.0,8.0,55.0,5.0,5.0,2.0,10.0
180692,158.0,158.0,112.0,71.0,1.0,1.0,0.0,15.0
180814,94.0,94.0,48.0,55.0,161.0,161.0,74.0,13.0
180832,22.0,22.0,16.0,73.0,1.0,1.0,0.0,15.0
180878,46.0,46.0,36.0,78.0,7.0,7.0,4.0,10.0
180902,580.0,580.0,391.0,67.0,161.0,161.0,76.0,15.0
180948,398.0,398.0,288.0,72.0,6.0,6.0,3.0,16.0
181002,971.0,970.0,672.0,87.0,1.0,1.0,0.0,11.0
181020,235.0,235.0,159.0,68.0,1.0,1.0,0.0,10.0
181127,294.0,294.0,213.0,72.0,1.0,1.0,0.0,12.0
181215,945.0,945.0,672.0,74.0,13.0,13.0,4.0,13.0
181297,44.0,44.0,37.0,84.0,3.0,3.0,3.0,12.0
181303,532.0,532.0,329.0,62.0,161.0,161.0,76.0,14.0
181312,238.0,238.0,169.0,71.0,40.0,40.0,14.0,11.0
181394,971.0,970.0,672.0,74.0,47.0,47.0,17.0,15.0
181419,16.0,16.0,11.0,69.0,35.0,35.0,15.0,10.0
181464,971.0,970.0,672.0,82.0,27.0,27.0,9.0,16.0
181491,894.0,894.0,652.0,73.0,70.0,70.0,32.0,17.0
181534,276.0,276.0,159.0,58.0,9.0,9.0,2.0,20.0
181543,12.0,12.0,8.0,55.0,1.0,1.0,0.0,10.0
181604,94.0,94.0,67.0,71.0,1.0,1.0,0.0,10.0
181640,971.0,970.0,672.0,64.0,161.0,161.0,76.0,11.0
181738,106.0,106.0,72.0,68.0,1.0,1.0,0.0,10.0
181765,107.0,107.0,78.0,73.0,1.0,1.0,0.0,20.0
181783,786.0,786.0,565.0,72.0,5.0,5.0,2.0,20.0
181817,243.0,243.0,121.0,55.0,61.0,61.0,15.0,17.0
181880,61.0,60.0,55.0,87.0,1.0,1.0,0.0,15.0
182281,971.0,970.0,672.0,77.0,161.0,161.0,76.0,18.0
182290,971.0,970.0,672.0,80.0,54.0,54.0,26.0,18.0
182306,12.0,12.0,8.0,55.0,16.0,16.0,8.0,17.0
182634,243.0,243.0,181.0,74.0,1.0,1.0,0.0,10.0
182704,12.0,12.0,8.0,55.0,1.0,1.0,0.0,11.0
182722,12.0,12.0,8.0,60.0,2.0,2.0,2.0,16.0
182795,270.0,270.0,199.0,74.0,1.0,1.0,0.0,12.0
182892,24.0,24.0,22.0,87.0,9.0,9.0,9.0,12.0
182980,200.0,200.0,122.0,61.0,1.0,1.0,0.0,10.0
182999,20.0,20.0,19.0,87.0,1.0,1.0,0.0,10.0
183026,971.0,970.0,672.0,62.0,161.0,161.0,76.0,20.0
183044,971.0,970.0,672.0,86.0,1.0,1.0,0.0,16.0
183062,746.0,745.0,572.0,77.0,3.0,3.0,0.0,15.0
183071,52.0,52.0,34.0,65.0,1.0,1.0,0.0,10.0
183080,923.0,923.0,631.0,68.0,7.0,7.0,4.0,17.0
183099,383.0,383.0,200.0,55.0,161.0,161.0,76.0,10.0
183105,89.0,89.0,68.0,76.0,59.0,59.0,26.0,10.0
183114,33.0,32.0,16.0,55.0,85.0,85.0,34.0,10.0
183123,89.0,89.0,61.0,69.0,57.0,57.0,20.0,10.0
183132,238.0,238.0,138.0,58.0,161.0,161.0,76.0,11.0
183141,170.0,170.0,103.0,61.0,119.0,119.0,47.0,10.0
183150,187.0,187.0,107.0,57.0,161.0,161.0,76.0,11.0
183202,12.0,12.0,8.0,83.0,1.0,1.0,0.0,15.0
183211,315.0,316.0,241.0,76.0,5.0,5.0,4.0,15.0
183239,480.0,480.0,429.0,87.0,1.0,1.0,0.0,11.0
183257,12.0,12.0,8.0,55.0,3.0,3.0,3.0,14.0
183488,82.0,82.0,64.0,78.0,11.0,11.0,7.0,20.0
183600,12.0,12.0,8.0,87.0,4.0,4.0,4.0,10.0
183655,656.0,656.0,447.0,68.0,161.0,161.0,76.0,14.0
183725,40.0,40.0,30.0,75.0,1.0,1.0,0.0,15.0
183743,971.0,970.0,672.0,63.0,161.0,161.0,76.0,19.0
183789,128.0,128.0,82.0,64.0,3.0,3.0,1.0,14.0
183822,273.0,273.0,222.0,81.0,4.0,4.0,1.0,13.0
183859,971.0,970.0,672.0,68.0,161.0,161.0,76.0,18.0
183877,971.0,970.0,672.0,68.0,161.0,161.0,76.0,18.0
183910,349.0,349.0,247.0,71.0,1.0,1.0,0.0,13.0
183938,713.0,713.0,510.0,72.0,161.0,161.0,76.0,20.0
183974,241.0,241.0,184.0,76.0,6.0,6.0,2.0,13.0
184056,102.0,102.0,64.0,63.0,20.0,20.0,15.0,13.0
184180,911.0,911.0,637.0,70.0,161.0,161.0,76.0,17.0
184205,385.0,384.0,256.0,67.0,112.0,112.0,44.0,20.0
184427,61.0,61.0,55.0,87.0,70.0,70.0,61.0,15.0
184481,834.0,834.0,507.0,61.0,161.0,161.0,76.0,20.0
184506,22.0,22.0,12.0,55.0,7.0,7.0,3.0,12.0
184603,449.0,449.0,341.0,76.0,14.0,14.0,4.0,13.0
184612,305.0,305.0,213.0,70.0,1.0,1.0,0.0,13.0
184694,483.0,483.0,388.0,80.0,5.0,5.0,1.0,10.0
184746,67.0,67.0,52.0,78.0,9.0,9.0,6.0,12.0
184773,198.0,198.0,143.0,72.0,10.0,10.0,9.0,10.0
184782,971.0,970.0,672.0,85.0,17.0,17.0,7.0,16.0
184791,971.0,970.0,672.0,70.0,161.0,161.0,76.0,20.0
184816,34.0,34.0,24.0,71.0,14.0,14.0,7.0,17.0
184959,62.0,62.0,44.0,71.0,23.0,23.0,16.0,10.0
184995,971.0,970.0,672.0,65.0,161.0,161.0,76.0,20.0
185129,754.0,754.0,547.0,73.0,7.0,7.0,6.0,15.0
185262,971.0,970.0,672.0,74.0,46.0,46.0,15.0,16.0
185396,563.0,563.0,471.0,84.0,36.0,36.0,31.0,20.0
185466,169.0,169.0,167.0,87.0,143.0,143.0,76.0,20.0
185509,735.0,735.0,484.0,66.0,161.0,161.0,76.0,16.0
185536,971.0,970.0,672.0,67.0,161.0,161.0,76.0,19.0
185590,971.0,970.0,672.0,81.0,27.0,27.0,19.0,17.0
185679,12.0,12.0,8.0,67.0,6.0,6.0,2.0,10.0
185721,131.0,130.0,94.0,72.0,21.0,21.0,13.0,13.0
185828,971.0,970.0,672.0,87.0,139.0,139.0,76.0,15.0
185873,971.0,970.0,672.0,64.0,161.0,161.0,76.0,18.0
185970,28.0,28.0,28.0,87.0,4.0,4.0,2.0,20.0
186016,32.0,32.0,31.0,87.0,12.0,12.0,8.0,18.0
186034,349.0,349.0,234.0,67.0,161.0,161.0,76.0,15.0
186052,255.0,255.0,182.0,71.0,17.0,17.0,12.0,19.0
186201,893.0,893.0,672.0,84.0,7.0,7.0,4.0,16.0
186274,12.0,12.0,10.0,87.0,7.0,7.0,6.0,10.0
186283,635.0,635.0,488.0,77.0,2.0,2.0,0.0,10.0
186371,597.0,597.0,469.0,79.0,7.0,7.0,3.0,13.0
186380,971.0,970.0,672.0,87.0,10.0,10.0,8.0,15.0
186399,971.0,970.0,672.0,82.0,5.0,5.0,3.0,13.0
186432,400.0,400.0,310.0,78.0,4.0,4.0,0.0,11.0
186469,171.0,171.0,125.0,73.0,117.0,117.0,39.0,15.0
186584,971.0,970.0,672.0,83.0,3.0,3.0,3.0,14.0
186593,21.0,21.0,17.0,81.0,4.0,4.0,0.0,13.0
186618,107.0,107.0,79.0,74.0,1.0,1.0,0.0,11.0
186645,907.0,907.0,612.0,67.0,161.0,161.0,76.0,19.0
186876,971.0,970.0,672.0,78.0,1.0,1.0,1.0,16.0
187134,971.0,970.0,672.0,87.0,2.0,2.0,2.0,13.0
187198,971.0,970.0,672.0,67.0,161.0,161.0,76.0,20.0
187444,971.0,970.0,672.0,71.0,11.0,11.0,4.0,15.0
187532,971.0,970.0,672.0,62.0,161.0,161.0,76.0,20.0
187596,12.0,12.0,8.0,55.0,8.0,8.0,4.0,10.0
187620,832.0,831.0,530.0,64.0,161.0,161.0,76.0,20.0
187639,153.0,153.0,97.0,63.0,101.0,101.0,34.0,17.0
187648,332.0,332.0,207.0,62.0,12.0,12.0,4.0,16.0
187666,244.0,244.0,122.0,55.0,75.0,75.0,35.0,20.0
187745,29.0,29.0,23.0,79.0,4.0,4.0,1.0,10.0
187897,146.0,146.0,92.0,63.0,6.0,6.0,3.0,10.0
187903,361.0,361.0,197.0,55.0,154.0,154.0,39.0,17.0
187958,130.0,130.0,74.0,57.0,75.0,74.0,27.0,20.0
187967,296.0,296.0,222.0,75.0,5.0,5.0,1.0,10.0
187976,40.0,40.0,16.0,55.0,62.0,62.0,10.0,20.0
187985,971.0,970.0,672.0,72.0,101.0,100.0,39.0,17.0
187994,73.0,73.0,42.0,58.0,36.0,36.0,17.0,11.0
188003,81.0,81.0,46.0,57.0,26.0,26.0,11.0,13.0
188021,42.0,42.0,22.0,55.0,33.0,33.0,11.0,17.0
188030,971.0,970.0,672.0,72.0,19.0,19.0,9.0,16.0
188049,122.0,122.0,76.0,62.0,94.0,93.0,15.0,19.0
188058,19.0,19.0,10.0,55.0,9.0,9.0,1.0,12.0
188100,278.0,271.0,187.0,69.0,161.0,161.0,76.0,12.0
188137,158.0,158.0,92.0,58.0,137.0,137.0,63.0,11.0
188182,58.0,58.0,48.0,83.0,1.0,1.0,1.0,19.0
188216,54.0,54.0,14.0,55.0,3.0,3.0,2.0,10.0
188225,47.0,47.0,26.0,55.0,63.0,63.0,8.0,20.0
188261,40.0,40.0,23.0,58.0,6.0,6.0,4.0,12.0
188289,21.0,21.0,19.0,87.0,1.0,1.0,0.0,15.0
188304,156.0,156.0,97.0,62.0,10.0,10.0,7.0,11.0
188340,63.0,63.0,50.0,79.0,3.0,3.0,1.0,14.0
188429,971.0,970.0,672.0,85.0,10.0,10.0,6.0,12.0
188438,595.0,595.0,376.0,63.0,77.0,77.0,38.0,15.0
188687,12.0,12.0,8.0,55.0,9.0,9.0,3.0,20.0
188890,408.0,407.0,242.0,59.0,58.0,58.0,43.0,18.0
188942,127.0,127.0,78.0,61.0,1.0,1.0,0.0,18.0
189097,760.0,760.0,672.0,87.0,9.0,9.0,9.0,10.0
189228,79.0,79.0,45.0,57.0,4.0,4.0,2.0,20.0
189404,12.0,12.0,8.0,55.0,7.0,7.0,6.0,10.0
189468,123.0,123.0,120.0,87.0,82.0,82.0,72.0,14.0
189477,12.0,12.0,8.0,55.0,1.0,1.0,0.0,16.0
189547,971.0,970.0,500.0,55.0,112.0,112.0,34.0,19.0
189565,12.0,12.0,8.0,87.0,1.0,1.0,0.0,16.0
189705,455.0,452.0,354.0,78.0,1.0,1.0,1.0,11.0
189714,22.0,22.0,21.0,87.0,5.0,5.0,3.0,12.0
189839,306.0,306.0,149.0,55.0,85.0,85.0,27.0,20.0
190053,91.0,91.0,50.0,55.0,7.0,7.0,3.0,14.0
190114,16.0,16.0,8.0,55.0,3.0,3.0,2.0,11.0
190150,971.0,970.0,672.0,87.0,49.0,48.0,40.0,10.0
190169,188.0,188.0,118.0,63.0,57.0,57.0,30.0,16.0
190239,26.0,26.0,20.0,77.0,13.0,13.0,9.0,18.0
190318,26.0,26.0,21.0,81.0,1.0,1.0,0.0,20.0
190442,400.0,400.0,222.0,56.0,96.0,96.0,28.0,20.0
190503,367.0,367.0,240.0,65.0,1.0,1.0,0.0,20.0
190512,971.0,970.0,672.0,84.0,18.0,18.0,4.0,19.0
190521,971.0,970.0,672.0,61.0,161.0,161.0,76.0,18.0
190530,971.0,970.0,667.0,55.0,161.0,161.0,76.0,14.0
190549,971.0,970.0,672.0,77.0,21.0,21.0,12.0,13.0
190558,971.0,970.0,672.0,69.0,32.0,32.0,13.0,16.0
190567,971.0,970.0,672.0,75.0,127.0,127.0,61.0,14.0
190585,753.0,753.0,397.0,55.0,161.0,161.0,76.0,13.0
190594,971.0,970.0,672.0,80.0,89.0,89.0,60.0,14.0
190600,971.0,970.0,672.0,76.0,20.0,20.0,8.0,16.0
190619,971.0,970.0,672.0,61.0,133.0,133.0,45.0,19.0
190628,971.0,970.0,672.0,57.0,161.0,161.0,76.0,18.0
190637,971.0,970.0,672.0,71.0,33.0,33.0,16.0,15.0
190646,307.0,307.0,124.0,55.0,12.0,12.0,3.0,13.0
190655,757.0,757.0,465.0,61.0,52.0,52.0,27.0,15.0
190664,971.0,970.0,672.0,77.0,59.0,59.0,37.0,14.0
190673,971.0,970.0,672.0,59.0,161.0,161.0,76.0,15.0
190691,841.0,841.0,514.0,61.0,57.0,57.0,22.0,14.0
190716,243.0,243.0,209.0,86.0,3.0,3.0,0.0,10.0
190725,373.0,373.0,274.0,73.0,2.0,2.0,1.0,12.0
190761,176.0,176.0,129.0,73.0,1.0,1.0,0.0,13.0
190840,971.0,970.0,665.0,62.0,161.0,161.0,76.0,20.0
190956,12.0,12.0,8.0,87.0,1.0,1.0,0.0,10.0
191083,971.0,970.0,672.0,57.0,161.0,161.0,76.0,20.0
191126,971.0,970.0,672.0,87.0,29.0,29.0,14.0,17.0
191199,882.0,882.0,437.0,55.0,161.0,161.0,46.0,14.0
191205,89.0,89.0,60.0,67.0,3.0,3.0,1.0,10.0
191241,971.0,970.0,672.0,87.0,18.0,18.0,9.0,14.0
191302,243.0,243.0,154.0,63.0,39.0,39.0,20.0,20.0
191339,522.0,521.0,290.0,56.0,67.0,67.0,29.0,14.0
191533,359.0,359.0,248.0,69.0,1.0,1.0,1.0,10.0
191612,386.0,386.0,209.0,55.0,33.0,33.0,14.0,16.0
191621,155.0,155.0,103.0,66.0,1.0,1.0,0.0,14.0
191649,971.0,970.0,672.0,83.0,4.0,4.0,2.0,13.0
191676,180.0,180.0,145.0,81.0,1.0,1.0,1.0,10.0
191719,971.0,970.0,672.0,62.0,161.0,161.0,76.0,16.0
191728,245.0,245.0,215.0,87.0,85.0,85.0,61.0,16.0
191931,697.0,697.0,554.0,79.0,1.0,1.0,0.0,15.0
191968,971.0,970.0,672.0,83.0,3.0,3.0,2.0,10.0
191986,518.0,518.0,276.0,55.0,43.0,43.0,16.0,20.0
192022,467.0,467.0,239.0,55.0,46.0,46.0,10.0,17.0
192271,188.0,188.0,125.0,66.0,2.0,2.0,1.0,15.0
192323,612.0,610.0,522.0,86.0,1.0,1.0,0.0,12.0
192448,971.0,970.0,672.0,78.0,8.0,8.0,1.0,13.0
192484,19.0,19.0,15.0,79.0,12.0,12.0,11.0,16.0
192509,287.0,287.0,63.0,55.0,1.0,1.0,0.0,20.0
192703,743.0,743.0,565.0,76.0,1.0,1.0,0.0,11.0
192785,12.0,12.0,8.0,87.0,1.0,1.0,0.0,12.0
192864,445.0,445.0,279.0,63.0,9.0,9.0,3.0,10.0
192925,201.0,201.0,133.0,66.0,1.0,1.0,0.0,15.0
193016,838.0,838.0,619.0,74.0,5.0,5.0,2.0,15.0
193265,60.0,60.0,56.0,87.0,17.0,17.0,16.0,14.0
193283,852.0,852.0,528.0,62.0,88.0,88.0,32.0,18.0
193292,536.0,536.0,456.0,85.0,1.0,1.0,0.0,10.0
193308,274.0,274.0,192.0,70.0,15.0,15.0,9.0,16.0
193326,971.0,970.0,672.0,59.0,161.0,161.0,76.0,17.0
193353,253.0,253.0,199.0,79.0,5.0,5.0,0.0,12.0
193399,373.0,373.0,256.0,69.0,1.0,1.0,0.0,14.0
193478,971.0,970.0,672.0,65.0,161.0,161.0,76.0,17.0
193584,501.0,500.0,412.0,82.0,2.0,2.0,1.0,10.0
193654,971.0,970.0,672.0,83.0,32.0,32.0,22.0,10.0
193900,971.0,970.0,672.0,87.0,9.0,9.0,6.0,10.0
193946,782.0,782.0,468.0,60.0,68.0,68.0,26.0,15.0
193973,624.0,622.0,492.0,79.0,1.0,1.0,1.0,11.0
193991,12.0,12.0,8.0,87.0,1.0,1.0,0.0,11.0
194028,190.0,190.0,93.0,55.0,26.0,26.0,9.0,12.0
194091,877.0,873.0,672.0,77.0,75.0,75.0,27.0,13.0
194116,12.0,12.0,8.0,87.0,1.0,1.0,0.0,11.0
194161,77.0,77.0,49.0,64.0,13.0,13.0,5.0,15.0
194222,971.0,970.0,603.0,55.0,161.0,161.0,42.0,16.0
194240,797.0,797.0,453.0,57.0,161.0,161.0,76.0,17.0
194310,971.0,970.0,672.0,72.0,21.0,21.0,6.0,14.0
194569,12.0,12.0,8.0,55.0,1.0,1.0,0.0,10.0
194578,971.0,970.0,672.0,87.0,6.0,5.0,2.0,10.0
194958,204.0,204.0,151.0,74.0,3.0,3.0,0.0,13.0
195003,971.0,970.0,672.0,85.0,2.0,2.0,2.0,13.0
195058,971.0,970.0,613.0,61.0,161.0,161.0,76.0,19.0
195067,115.0,115.0,68.0,59.0,29.0,29.0,11.0,20.0
195128,262.0,262.0,195.0,74.0,1.0,1.0,0.0,10.0
195164,483.0,483.0,385.0,80.0,1.0,1.0,1.0,11.0
195173,408.0,408.0,287.0,70.0,1.0,1.0,1.0,15.0
195191,12.0,12.0,8.0,87.0,1.0,1.0,1.0,13.0
195234,309.0,309.0,212.0,69.0,1.0,1.0,1.0,14.0
195243,233.0,233.0,166.0,71.0,1.0,1.0,0.0,15.0
195322,460.0,460.0,264.0,57.0,114.0,114.0,52.0,15.0
195474,971.0,970.0,672.0,85.0,1.0,1.0,0.0,13.0
195526,717.0,717.0,628.0,87.0,2.0,2.0,1.0,10.0
195544,653.0,653.0,537.0,82.0,9.0,9.0,1.0,12.0
195809,971.0,970.0,672.0,82.0,10.0,10.0,4.0,16.0
195988,221.0,221.0,114.0,55.0,49.0,49.0,26.0,19.0
196006,313.0,313.0,228.0,73.0,1.0,1.0,0.0,16.0
196015,207.0,207.0,143.0,69.0,6.0,6.0,4.0,18.0
196024,141.0,141.0,95.0,67.0,1.0,1.0,0.0,14.0
196033,301.0,301.0,207.0,69.0,1.0,1.0,0.0,14.0
196042,971.0,970.0,672.0,81.0,27.0,27.0,14.0,18.0
196051,138.0,138.0,84.0,61.0,1.0,1.0,0.0,12.0
196060,971.0,970.0,672.0,83.0,11.0,11.0,6.0,17.0
196079,971.0,970.0,672.0,87.0,5.0,5.0,3.0,19.0
196088,971.0,970.0,672.0,84.0,24.0,24.0,16.0,12.0
196097,971.0,970.0,672.0,87.0,9.0,9.0,8.0,19.0
196103,288.0,288.0,228.0,79.0,15.0,15.0,10.0,13.0
196121,971.0,970.0,654.0,66.0,18.0,18.0,4.0,18.0
196130,971.0,970.0,656.0,55.0,10.0,10.0,3.0,13.0
196149,971.0,970.0,672.0,80.0,1.0,1.0,0.0,15.0
196158,805.0,805.0,586.0,73.0,1.0,1.0,0.0,12.0
196167,971.0,970.0,672.0,86.0,6.0,6.0,4.0,16.0
196176,971.0,970.0,672.0,84.0,9.0,9.0,6.0,16.0
196185,937.0,937.0,672.0,72.0,1.0,1.0,0.0,15.0
196194,971.0,970.0,672.0,73.0,10.0,10.0,3.0,16.0
196200,416.0,416.0,312.0,75.0,1.0,1.0,0.0,10.0
196219,678.0,678.0,534.0,79.0,2.0,2.0,0.0,11.0
196237,468.0,468.0,330.0,71.0,6.0,6.0,2.0,16.0
196246,913.0,913.0,662.0,73.0,3.0,3.0,1.0,15.0
196264,74.0,74.0,44.0,59.0,19.0,19.0,11.0,17.0
196291,267.0,267.0,208.0,78.0,1.0,1.0,0.0,14.0
196389,326.0,326.0,85.0,55.0,1.0,1.0,1.0,20.0
196413,971.0,970.0,672.0,87.0,12.0,11.0,5.0,15.0
196431,42.0,42.0,28.0,67.0,1.0,1.0,0.0,13.0
196565,322.0,321.0,155.0,55.0,47.0,47.0,20.0,11.0
196592,288.0,383.0,322.0,84.0,24.0,24.0,18.0,10.0
196699,340.0,339.0,209.0,62.0,63.0,63.0,30.0,20.0
197045,456.0,456.0,335.0,73.0,1.0,1.0,0.0,11.0
197133,676.0,676.0,634.0,87.0,1.0,1.0,0.0,10.0
197142,78.0,78.0,48.0,62.0,2.0,2.0,1.0,10.0
197151,769.0,769.0,658.0,86.0,2.0,2.0,1.0,10.0
197197,355.0,355.0,290.0,82.0,1.0,1.0,0.0,14.0
197285,38.0,38.0,27.0,71.0,1.0,1.0,0.0,20.0
197294,971.0,970.0,672.0,65.0,161.0,161.0,76.0,18.0
197337,12.0,12.0,8.0,87.0,1.0,1.0,1.0,20.0
197708,463.0,462.0,426.0,87.0,4.0,4.0,3.0,10.0
197814,140.0,140.0,75.0,55.0,135.0,135.0,75.0,13.0
197850,197.0,197.0,132.0,67.0,161.0,161.0,76.0,16.0
197869,971.0,970.0,672.0,83.0,20.0,20.0,12.0,16.0
197887,384.0,384.0,221.0,58.0,161.0,161.0,76.0,14.0
197911,262.0,262.0,195.0,74.0,1.0,1.0,0.0,13.0
197966,115.0,115.0,77.0,67.0,150.0,150.0,62.0,10.0
197984,426.0,426.0,282.0,66.0,2.0,2.0,0.0,12.0
197993,26.0,26.0,24.0,87.0,1.0,1.0,1.0,10.0
198011,21.0,21.0,12.0,57.0,50.0,50.0,18.0,10.0
198039,177.0,177.0,123.0,69.0,161.0,161.0,76.0,14.0
198066,216.0,216.0,148.0,69.0,3.0,3.0,1.0,10.0
198084,171.0,171.0,115.0,67.0,133.0,133.0,61.0,12.0
198118,304.0,304.0,215.0,71.0,161.0,161.0,76.0,14.0
198136,530.0,530.0,395.0,75.0,21.0,21.0,4.0,13.0
198154,638.0,638.0,64.0,55.0,161.0,161.0,19.0,20.0
198206,98.0,98.0,70.0,71.0,161.0,161.0,76.0,10.0
198233,252.0,252.0,158.0,63.0,161.0,161.0,76.0,10.0
198251,418.0,418.0,294.0,70.0,161.0,161.0,76.0,12.0
198260,971.0,970.0,672.0,61.0,161.0,161.0,76.0,20.0
198321,253.0,253.0,55.0,55.0,32.0,32.0,16.0,15.0
198330,396.0,396.0,278.0,70.0,161.0,161.0,76.0,14.0
198367,122.0,122.0,76.0,62.0,161.0,161.0,76.0,12.0
198376,319.0,319.0,211.0,66.0,161.0,161.0,76.0,15.0
198455,138.0,138.0,91.0,66.0,161.0,161.0,76.0,10.0
198464,971.0,970.0,672.0,80.0,83.0,83.0,54.0,18.0
198491,57.0,57.0,42.0,74.0,132.0,132.0,76.0,10.0
198507,324.0,324.0,247.0,76.0,1.0,1.0,0.0,16.0
198516,971.0,970.0,672.0,87.0,1.0,1.0,1.0,11.0
198534,448.0,432.0,256.0,59.0,161.0,161.0,76.0,16.0
198543,548.0,548.0,382.0,70.0,84.0,84.0,17.0,18.0
198552,766.0,766.0,481.0,63.0,161.0,161.0,76.0,11.0
198570,377.0,377.0,283.0,75.0,161.0,161.0,76.0,13.0
198598,162.0,162.0,96.0,59.0,1.0,1.0,0.0,10.0
198613,247.0,247.0,162.0,66.0,1.0,1.0,0.0,12.0
198622,718.0,718.0,385.0,55.0,161.0,161.0,76.0,17.0
198640,39.0,39.0,21.0,55.0,52.0,52.0,28.0,11.0
198668,128.0,128.0,67.0,55.0,54.0,54.0,26.0,10.0
198677,12.0,12.0,8.0,55.0,2.0,2.0,2.0,10.0
198710,164.0,164.0,113.0,69.0,100.0,100.0,51.0,11.0
198729,113.0,113.0,85.0,75.0,70.0,70.0,36.0,12.0
198756,145.0,145.0,83.0,57.0,4.0,4.0,3.0,11.0
198774,336.0,336.0,168.0,55.0,161.0,161.0,76.0,15.0
198817,185.0,185.0,113.0,61.0,149.0,149.0,61.0,12.0
198835,363.0,363.0,258.0,71.0,20.0,20.0,7.0,11.0
198871,384.0,384.0,160.0,55.0,18.0,18.0,2.0,16.0
198899,277.0,277.0,173.0,62.0,2.0,2.0,1.0,11.0
198905,37.0,37.0,24.0,65.0,17.0,10.0,3.0,11.0
198914,61.0,61.0,41.0,67.0,34.0,34.0,11.0,14.0
198923,32.0,32.0,19.0,59.0,63.0,63.0,23.0,10.0
198950,342.0,342.0,263.0,77.0,2.0,2.0,2.0,10.0
198969,408.0,408.0,254.0,62.0,8.0,8.0,0.0,10.0
198978,12.0,12.0,8.0,55.0,1.0,1.0,0.0,20.0
198987,237.0,237.0,133.0,56.0,161.0,161.0,57.0,13.0
199023,27.0,27.0,17.0,63.0,28.0,28.0,12.0,10.0
199032,218.0,218.0,135.0,62.0,1.0,1.0,0.0,13.0
199069,231.0,231.0,145.0,63.0,8.0,8.0,5.0,16.0
199078,12.0,12.0,8.0,80.0,1.0,1.0,0.0,16.0
199087,305.0,305.0,206.0,68.0,161.0,161.0,76.0,20.0
