UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,PEO7ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO521,SLO53,SLO6,SLO7,SLOA,SLO8,SLO81,SLO82,SLO83,SLOB,SLO9,YRSCOLL,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,PRMPGM,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,ALLONCAM,TUITVARY,ROOM,BOARD,APPLFEEU,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
483878,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
483887,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
483896,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
483911,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
483920,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
483948,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
483957,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484002,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,2,-2,2,3,100.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484011,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,55.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484020,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484039,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,1,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484048,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,35.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484057,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,45.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484066,0,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,-2,2,2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,30.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484075,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484084,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484093,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,25.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484109,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,25.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484127,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484136,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484163,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,50.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484172,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484190,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,10.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484206,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,75.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484233,1,1,-2,1,1,1,0,1,4,0,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,1,2,1,1,2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
484330,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484349,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484358,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484367,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,2,-2,2,3,100.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484376,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,2,-2,2,3,100.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484394,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484473,0,1,0,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,2,1,2,3,30.0,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130
484604,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484613,1,1,1,0,0,0,0,2,-2,-2,-2,1,0,1,0,1,0,1,1,1,1,0,1,0,0,5,1,1,1,2,2,2,-2,-2,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,-2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,2,2,2,3,0.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484631,1,1,1,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,5,1,1,1,2,2,2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1,0,1,1,0,2,2,2,2,2,3,0.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484710,0,1,0,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5,1,1,1,2,2,2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1,0,1,1,0,2,2,2,2,2,3,0.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484756,0,1,0,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5,1,1,1,2,2,2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1,0,1,1,0,2,2,2,2,2,3,0.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484844,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,2,2,2,1,-2,-2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-2,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,2,1,0,0,1,1,0,1,1,1,1,0,2,2,2,2,1,3,0.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484862,0,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1,2,2,2,3,50.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484871,0,1,0,0,0,0,0,4,-2,-2,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,2,1,1,0.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484899,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,50.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484905,0,1,0,0,0,0,0,1,2,0,-2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-2,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,2,1,2,1,1,1,0.0,1,0,0,0,0,0,0,2,-2,1,316,2,-2,1,311
484923,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484932,0,1,-2,0,0,0,0,1,2,0,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,2,1,2,3,0.0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
484950,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
484996,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
485014,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,2,-2,2,3,100.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
