UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B26,F1B08,F1B09,F1B11,F1B13,F1B14,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C141,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E13,F1E131,F1E14,F1E141,F1E16,F1E161,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07   
240189,92857225.0,224252410.0,61531566.0,285783976.0,378641201.0,81477531.0,8311046.0,21064337.0,29375383.0,91971390.0,32002534.0,123973924.0,153349307.0,99572721.0,138802236.0,58571035.0,363558.0,9459875.0,207196704.0,5172469.0,31390023.0,396011944.0,57710408.0,9794190.0,500079034.0,260994361.0,199876961.0,178082848.0,21794113.0,185453656.0,-51065.0,207196704.0,65413059,3717404,3734263,379347,10000,369347,24835659.0,5470706,19983493,123533931,32138534,33862743,0,3729954,7044,1070110,70808385,194342316,5512079.0,22566.0,5534645,199876961,66152496,44711832,1053451,522777,8056354,3447410,20625993,8938494,40491798,12091683,15663323,8218926,6106251,26738250.0,4776652.0,-6805068,178082848,82707774,19393818,12877847,15419282,276018,47408109,1,-8541463.0,-37267371.0,87742518.0,69724923.0,1,201892.0,20921914.0,11196190.0,10016435.0,11291595.0,12447247.0,4809269.0,2248394.0,8364200.0,39160705.0,25809286.0,7245168.0,33054454.0,6106251.0,13594755.0,10614936.0,1233295.0,962970.0,5790221.0,4521069.0,2699176.0,2107547.0,9737007.0,7602764.0,2134243.0,1,39399610.0,34259959.0,-5139651.0,4440023.0,-5042902.0,-3418479.0,-1118293.0,7637269.0,197409898.0,9427350.0,241793502.0,79408680.0,91971390.0,189772629.0
240268,93896987.0,229881252.0,56329582.0,286210834.0,380107821.0,80088828.0,10158135.0,16822176.0,26980311.0,110529214.0,36678936.0,147208150.0,174188461.0,97608328.0,117684082.0,71033458.0,85898.0,-403578.0,188399860.0,2725685.0,31847365.0,352115658.0,86117383.0,6803384.0,479609475.0,241238045.0,193348332.0,184169978.0,9178354.0,179421992.0,-200486.0,188399860.0,60544656,3119030,500805,1081575,143525,938050,25511169.0,9969994,16792168,117519397,37838248,24261617,0,5949118,98112,3688041,71835136,189354533,3974863.0,18936.0,3993799,193348332,78454671,45071952,1350600,767006,2993592,1215052,21289755,9203101,29665301,12744173,20878133,9789169,11928386,26754929.0,2650855.0,-9145389,184169978,81443758,21805690,8343844,15882625,2290806,54403255,1,-8980988.0,-36936690.0,86963961.0,69158047.0,1,586862.0,21299341.0,10438893.0,9381978.0,8722150.0,11795450.0,1445183.0,1066543.0,5540518.0,28569844.0,12961814.0,3679644.0,16641458.0,11928386.0,7783459.0,6062435.0,1535024.0,1195609.0,1291138.0,1005650.0,951499.0,741110.0,5080338.0,3957010.0,1123328.0,1,72831550.0,64838453.0,-7993097.0,56505777.0,-11774939.0,-8859669.0,-43864266.0,1600796.0,202514822.0,40459704.0,285915178.0,147442369.0,140700262.0,201400610.0
240277,69333826.0,72945879.0,40359932.0,113305811.0,182639637.0,49093005.0,806934.0,10795742.0,11602676.0,4859815.0,14692309.0,19552124.0,31154800.0,61235015.0,78996922.0,46632706.0,419107.0,13294092.0,139342827.0,4431840.0,16536737.0,168297527.0,39161137.0,7285953.0,235713194.0,151049522.0,134404090.0,116447719.0,17956371.0,121370047.0,16409.0,139342827.0,33876215,3383443,1708614,445129,6393,438736,7824978.0,6962932,11159741,65361052,29497105,25525811,0,5370370,21791,957457,61372534,126733586,7670504.0,0.0,7670504,134404090,41856679,25024080,2758383,1317750,3896256,2088989,19143585,8071091,25178970,8536952,11263157,5185895,12082361,6539555.0,1883296.0,-6271227,116447719,52111866,14275981,7137407,6418488,169673,36334304,1,-5767315.0,-23425316.0,55152703.0,43871933.0,1,20527.0,10191272.0,5883520.0,5111683.0,9732502.0,8827148.0,3687188.0,2431947.0,1957591.0,26636376.0,12326808.0,2227207.0,14554015.0,12082361.0,6708489.0,5681886.0,1805130.0,1528891.0,2541532.0,2152600.0,1660524.0,1406413.0,1838340.0,1557018.0,281322.0,1,49836202.0,54492077.0,4655875.0,5863497.0,5047716.0,-5229010.0,-1026328.0,4588302.0,131993917.0,19226977.0,182151998.0,87316289.0,5666749.0,127405615.0
240329,111996988.0,287918568.0,94782501.0,382701069.0,494698057.0,74332051.0,5258915.0,21611765.0,26870680.0,96179735.0,29623729.0,125803464.0,152674144.0,91135730.0,235902098.0,78733813.0,2586475.0,7997848.0,325220234.0,9086202.0,20464860.0,415823779.0,80001487.0,40335979.0,565712307.0,228371558.0,188739338.0,167745316.0,20994022.0,304215117.0,11095.0,325220234.0,72831442,5956108,171213,844308,93856,750452,22011496.0,5102237,20269878,127186682,31324845,20020963,0,4555935,-383049,3103027,58621721,185808403,2916777.0,14158.0,2930935,188739338,76906310,41403242,3121475,1462841,1708983,637241,21515391,8223067,25264232,10876421,13736602,7419366,14167606,18923786.0,2187618.0,-7599069,167745316,72210065,19473027,14915844,13982410,894050,46269920,1,-8012775.0,-34400494.0,80992726.0,64472738.0,1,255569.0,19271824.0,9958580.0,8779272.0,6762168.0,9828753.0,3582982.0,2586388.0,273066.0,23033357.0,7348043.0,1517708.0,8865751.0,14167606.0,2544712.0,2109088.0,3711055.0,3075768.0,1352831.0,1121243.0,972015.0,805618.0,285138.0,236326.0,48812.0,1,38114992.0,41701196.0,3586204.0,5421669.0,3088386.0,-3644198.0,-1279653.0,10537317.0,189451334.0,19636790.0,354107841.0,109355736.0,96179735.0,178914017.0
240365,46523241.0,208169461.0,70668576.0,278838037.0,325361278.0,82749871.0,8465840.0,18007571.0,26473411.0,78471879.0,28505825.0,106977704.0,133451115.0,101643657.0,142596996.0,53629099.0,341418.0,-23551136.0,173016377.0,15129418.0,20902821.0,373548566.0,73603410.0,6412672.0,489596887.0,260062172.0,194776900.0,196367777.0,-1590877.0,170840847.0,3766407.0,173016377.0,55066126,7222712,655774,1369538,192483,1177055,24732085.0,7132065,13582117,109760417,43764799,30484193,0,870519,14756,4302995,79437262,189197679,5574724.0,4497.0,5579221,194776900,94597883,47346068,3609589,1409384,4407137,2046824,22155740,9712680,26816387,12287863,14727711,7143190,15312693,23417841.0,4464588.0,-8677204,196367777,84488798,23226091,12807619,13447359,3014227,59383683,1,-9177661.0,-38189351.0,89913232.0,71528886.0,1,38936.0,18827718.0,10825338.0,9089956.0,9784746.0,11327534.0,2068577.0,827449.0,4496412.0,28504718.0,11715934.0,1476091.0,13192025.0,15312693.0,7126803.0,6329366.0,615429.0,546567.0,1504517.0,1336172.0,584405.0,519014.0,3360871.0,2984815.0,376056.0,1,37338884.0,32767890.0,-4570994.0,2878750.0,-5163112.0,-2592933.0,306301.0,-16338275.0,191711865.0,-14951177.0,218063077.0,34965515.0,90684869.0,208050140.0
240374,33067319.0,63927098.0,57057021.0,120984119.0,154051438.0,31166487.0,2408811.0,8116309.0,10525120.0,26442353.0,11219232.0,37661585.0,48186705.0,40972606.0,71045658.0,27898538.0,981387.0,-3866969.0,96058614.0,2715548.0,13251326.0,158452004.0,16516788.0,33254174.0,224189840.0,124293020.0,92913427.0,82314898.0,10598529.0,85436909.0,23176.0,96058614.0,22588632,1526506,0,8809,0,8809,5496245.0,1732509,4479419,35832120,23876983,17549951,0,1368635,-88252,2574253,45281570,81113690,11787156.0,11581.0,11799737,92913427,26567730,15319018,1446245,644394,1769129,873337,10604044,4362492,10103029,5708074,18075343,4099792,12548949,4515092.0,582036.0,-3314663,82314898,31590460,8430343,8078520,6233149,1037247,26945179,1,-3426561.0,-14693931.0,34595478.0,27500415.0,1,6022.0,6660359.0,3970343.0,3332507.0,5698976.0,6796619.0,2276990.0,1118221.0,1821029.0,17711835.0,4596238.0,566648.0,5162886.0,12548949.0,1365592.0,1215713.0,1502210.0,1337336.0,545614.0,485730.0,264653.0,235606.0,1484817.0,1321853.0,162964.0,1,14681505.0,16293041.0,1611536.0,4552832.0,1227567.0,-1844462.0,-2324401.0,-4625452.0,82896616.0,11299187.0,102852414.0,27372151.0,28851163.0,87522068.0
240417,52083729.0,161794396.0,50991818.0,212786214.0,264869943.0,58748393.0,5661748.0,14958166.0,20619914.0,69783653.0,28222465.0,98006118.0,118626032.0,71074844.0,102850295.0,42964941.0,32086.0,-11929862.0,133917460.0,10050327.0,19197168.0,326076235.0,46720445.0,6450973.0,408495148.0,230199452.0,157171239.0,148290306.0,8880933.0,125046593.0,-10066.0,133917460.0,46291423,2152701,0,1793416,0,1793416,20907686.0,10852737,15235204,97233167,29738605,21686551,0,3539451,49782,403056,55417445,152650612,4387599.0,133028.0,4520627,157171239,53856342,24052275,376273,178160,7145691,3199095,19185383,8141257,21288775,8965178,15957392,8360178,15476861,20333394.0,5579081.0,-5329805,148290306,58475224,17708578,9296472,15485129,753613,46571290,1,-5794043.0,-26478888.0,62342049.0,49560678.0,1,241521.0,16956751.0,8571287.0,7494301.0,6701735.0,8623037.0,1281505.0,1632914.0,6298350.0,24537541.0,7034391.0,2026289.0,9060680.0,15476861.0,3303191.0,2564481.0,938807.0,728856.0,632399.0,490972.0,795170.0,617342.0,3391113.0,2632740.0,758373.0,1,80168923.0,72176144.0,-7992779.0,5705348.0,-10604565.0,-3839930.0,746368.0,-2148583.0,155504731.0,-5572649.0,217836772.0,63424970.0,75445401.0,157661678.0
240426,29211117.0,78972118.0,17002213.0,95974331.0,125185448.0,23793577.0,1549999.0,6226405.0,7776404.0,21590489.0,9338580.0,30929069.0,38705473.0,28779299.0,57828135.0,17079178.0,1370897.0,5216043.0,81494253.0,1609664.0,18087975.0,138363158.0,15292930.0,386842.0,173740569.0,92771945.0,63789503.0,63506373.0,283130.0,81207915.0,3208.0,81494253.0,14674617,4927696,142268,409203,446,408757,4270983.0,1141617,4379267,29945651,19901532,8478090,0,2150979,-180248,2693339,33043692,62989343,520914.0,0.0,800160,63789503,20951357,10331625,5318850,1280945,1177748,579272,7221290,3159814,12581799,4659477,10337222,3242995,4594701,3919618.0,749772.0,-2596212,63506373,24003900,6674253,6154115,5533812,101410,21038883,1,-2731323.0,-10875579.0,25605527.0,20357245.0,1,144208.0,6465985.0,3032841.0,2754329.0,3428797.0,2857009.0,397964.0,1101276.0,2123832.0,9908878.0,4602309.0,711868.0,5314177.0,4594701.0,2183880.0,1891335.0,237246.0,205465.0,253472.0,219518.0,688447.0,596225.0,1951132.0,1689766.0,261366.0,1,25398140.0,21615266.0,-3782874.0,7828909.0,-3755852.0,-2387054.0,-5468877.0,-3607645.0,59414012.0,-564105.0,109626479.0,37218816.0,23140488.0,63021657.0
240444,1873708152.0,2731108100.0,1670036548.0,4401144648.0,6274852800.0,1432196791.0,57264930.0,667935068.0,725199998.0,871922793.0,499012255.0,1370935048.0,2096135046.0,1757962203.0,2165460867.0,1716818142.0,211325254.0,-240651921.0,3852952342.0,87552942.0,291999564.0,4502429431.0,1540768438.0,276512817.0,6699263192.0,3608444660.0,3596482100.0,3375338805.0,221143295.0,3632416066.0,-607019.0,3852952342.0,770345367,648393264,72048572,400243677,1945616,398298061,176758710.0,243942848,254259495,2626552747,466557212,74629863,0,359662397,-59277711,27832297,888187479,3514740226,63982465.0,16966954.0,81741874,3596482100,818375366,505369373,1231477252,604440933,349706288,128523078,268184426,138931605,174812456,78751734,141318362,100368939,106807358,269915005.0,87079047.0,-40203071,3375338805,1644471979,427790000,199197434,219370405,29401879,855107108,1,-149045398.0,-666663509.0,1569596488.0,1246738234.0,1,6089603.0,311450732.0,179418360.0,160576207.0,25683264.0,51258269.0,10088587.0,62020656.0,137344549.0,286395325.0,165712714.0,13875253.0,179587967.0,106807358.0,16966721.0,15655845.0,16397792.0,15130873.0,6782983.0,6258919.0,32982634.0,30434343.0,106457837.0,98232734.0,8225103.0,1,5662371117.0,4995679379.0,-666691738.0,391810642.0,-505794233.0,-363552184.0,-189155963.0,-38501960.0,3812066981.0,-337476947.0,8726891167.0,3755108919.0,929187724.0,3850568940.0
240453,267490929.0,501312073.0,218908106.0,720220179.0,987711108.0,222552144.0,15966573.0,61121581.0,77088154.0,253366277.0,88806570.0,342172847.0,419261001.0,273221049.0,311665739.0,199687159.0,8774040.0,-2345736.0,517781202.0,14669743.0,32396054.0,827012948.0,315038405.0,65311240.0,1254428390.0,673429800.0,610008106.0,528528513.0,81479593.0,437911993.0,-1610384.0,517781202.0,162316262,29968102,7081225,21771133,1226152,20544981,40725103.0,16149251,40814039,318825115,138443622,77876532,0,17926655,-995778,1514007,234765038,553590153,55854787.0,563166.0,56417953,610008106,199385892,114933232,56847735,29089350,25769782,11482545,62673408,32981251,94456012,30793465,41547348,21280237,41080011,25696362.0,8009390.0,-18928037,528528513,248771452,67993227,32765126,34376468,12724677,131897563,1,-32545714.0,-103512796.0,243711136.0,193853967.0,1,710678.0,62115721.0,28430734.0,26487826.0,28660731.0,30626812.0,13967994.0,6770979.0,9391984.0,89418500.0,44386650.0,3951839.0,48338489.0,41080011.0,21225809.0,19490525.0,4016753.0,3688370.0,10336639.0,9491583.0,5000110.0,4591334.0,7759178.0,7124838.0,634340.0,1,232585078.0,222731278.0,-9853800.0,35037028.0,-29186618.0,-38505863.0,22801653.0,-18471413.0,579491738.0,24747103.0,703200475.0,402503278.0,329252243.0,597963151.0
240462,52368437.0,219476129.0,49037443.0,268513572.0,320882009.0,56277139.0,8138124.0,14225285.0,22363409.0,100779226.0,23014380.0,123793606.0,146157015.0,66906096.0,125474373.0,45208382.0,1188329.0,-7775047.0,164096037.0,7127497.0,22636113.0,346489244.0,43288744.0,7788095.0,427329693.0,192937972.0,159210716.0,128523967.0,30686749.0,132099537.0,1309751.0,164096037.0,36218551,2384703,290475,363999,0,363999,17531276.0,4335475,14572708,75697187,32352969,19575794,0,4036501,-130460,2054784,57889588,133586775,25623941.0,0.0,25623941,159210716,41826080,23508578,2212880,1076687,2499115,1050048,23733936,8739536,22873329,9604807,15440509,7314785,9042601,16095825.0,4366547.0,-5200308,128523967,55661018,15012949,8361396,13550003,559520,35379081,1,-5473385.0,-25071897.0,59029423.0,46888880.0,1,349427.0,16967189.0,7857464.0,7574168.0,5868593.0,7284715.0,2941147.0,2381525.0,6240403.0,24716383.0,11954932.0,3718850.0,15673782.0,9042601.0,5019352.0,3828432.0,720839.0,549809.0,2515535.0,1918685.0,2030909.0,1549044.0,5387147.0,4108962.0,1278185.0,1,52338823.0,51934302.0,-404521.0,4494882.0,8634466.0,-8732551.0,-4801318.0,1123174.0,143377720.0,37107598.0,176940809.0,70682588.0,152423407.0,142254545.0
240471,55134926.0,171058359.0,31901413.0,202959772.0,258094698.0,41940691.0,4102447.0,9026196.0,13128643.0,29511626.0,17735779.0,47247405.0,60376048.0,49990949.0,145821256.0,38855610.0,0.0,4991526.0,189668392.0,2855828.0,12814223.0,286013860.0,45445086.0,5521142.0,352650139.0,173214810.0,109369875.0,102764092.0,6605783.0,183063039.0,-430.0,189668392.0,29345188,2081206,0,522786,7500,515286,14528568.0,5038640,9671406,61187794,23587415,17302379,0,2216889,67676,2419823,45594182,106781976,2320834.0,267065.0,2587899,109369875,38227324,20507830,1784965,878997,2033220,892175,12822656,5188315,21100246,7732490,9186092,4806060,9694249,12159554.0,1932521.0,-4244214,102764092,41938388,11413662,7553584,10348542,692145,30817771,1,-4440543.0,-18928973.0,44566485.0,35398869.0,1,158066.0,11404026.0,5417019.0,5176473.0,4860365.0,6619672.0,2015569.0,1338435.0,507301.0,15341342.0,4368436.0,1278657.0,5647093.0,9694249.0,2944178.0,2277535.0,335336.0,259407.0,1222392.0,945609.0,805036.0,622754.0,340151.0,263131.0,77020.0,1,29635472.0,29228586.0,-406886.0,2629612.0,-3800759.0,-3425686.0,4189947.0,187959.0,110658629.0,-2292939.0,224859824.0,74307999.0,33614073.0,110470671.0
240480,91876424.0,198716361.0,48930107.0,247646468.0,339522892.0,63867186.0,7348621.0,18951206.0,26299827.0,77458858.0,32296879.0,109755737.0,136055564.0,76895949.0,124343102.0,53868463.0,421229.0,11805771.0,190438565.0,6637661.0,21564336.0,369450865.0,67315067.0,3796559.0,468764488.0,262376467.0,171529538.0,155600327.0,15929211.0,174549245.0,-39891.0,190438565.0,38170928,4491934,4281371,586967,204094,382873,20541415.0,8948910,20678508,97700033,39819943,24808268,0,4298868,61836,2641324,71630239,169330272,1125252.0,1074014.0,2199266,171529538,52012218,27969355,3480209,1529059,11178254,4116626,22188538,9437649,32640057,9355483,13498331,6944469,14574797,12396939.0,4104632.0,-6369016,155600327,63457273,18034048,14823296,16283032,1685110,41317568,1,-6694624.0,-28749301.0,67687522.0,53774251.0,1,320166.0,18871688.0,8813727.0,7832663.0,10282301.0,10308347.0,2694281.0,2572971.0,7552533.0,33410433.0,14094881.0,4740755.0,18835636.0,14574797.0,7828752.0,5858327.0,978755.0,732412.0,2072006.0,1550501.0,1974292.0,1477381.0,5981831.0,4476260.0,1505571.0,1,54147658.0,66152803.0,12005145.0,11083474.0,8399052.0,-5297146.0,-2180235.0,8082782.0,174373849.0,24759871.0,245420026.0,127462126.0,84807480.0,167254333.0
240514,22731848.0,53277948.0,10518507.0,63796455.0,86528303.0,4684595.0,1390493.0,6069193.0,7459686.0,7916451.0,17392911.0,25309362.0,32769048.0,12414595.0,44589073.0,1010043.0,11168272.0,-10738133.0,46029255.0,1958421.0,0.0,81199753.0,10619760.0,10794487.0,104572421.0,51294473.0,33828447.0,30798144.0,3030303.0,42998952.0,0.0,46029255.0,4270514,4819131,2687074,0,0,0,1056219.0,0,1698916,14531854,10359017,3702033,0,804041,0,0,19296593,33828447,0.0,0.0,0,33828447,7769397,5025484,490757,154328,309156,166176,2444684,1521671,2821614,1590643,5318681,2991398,4913193,1414951.0,392901.0,5315711,30798144,13027065,3527707,2688195,2544783,37643,8972751,1,-261581.0,5617231.0,4340688.0,958800.0,1,815603.0,12732062.0,2325907.0,3725795.0,1617540.0,1704710.0,576081.0,565760.0,1476985.0,5941076.0,719518.0,308365.0,1027883.0,4913193.0,279836.0,195899.0,294937.0,206456.0,99670.0,69769.0,97884.0,68519.0,255556.0,178875.0,76681.0,1,27093554.0,22386782.0,-4706772.0,1797466.0,488207.0,-3334239.0,-3658206.0,641882.0,38265973.0,641882.0,67986707.0,2201459.0,7091063.0,37624091.0
240620,53320413.0,117798832.0,43164855.0,160963687.0,214284100.0,10231176.0,4106613.0,6432464.0,10539077.0,53243010.0,37952179.0,91195189.0,101734266.0,29528922.0,78042065.0,6582488.0,10022172.0,-1394637.0,93252088.0,8414210.0,3078139.0,172980696.0,12367583.0,17080632.0,213921260.0,78171232.0,69296669.0,66912612.0,2384057.0,90868031.0,0.0,93252088.0,10160951,1863541,600916,62750,48750,14000,3969905.0,0,308641,16966704,21941895,6305353,652522,0,-1697627,2266312,41408213,58374917,8195955.0,1069133.0,10921752,69296669,26259251,12017992,0,0,550443,279715,6668939,3121405,6078941,2860234,10064229,3926480,7841619,5637067.0,2203949.0,3812123,66912612,24409775,10704508,5633042,4895378,1278821,19991088,1,-109522.0,11184247.0,8101289.0,2118096.0,1,1854650.0,25813859.0,4361699.0,8106466.0,3800742.0,2718057.0,1328258.0,0.0,1751562.0,9598619.0,1438984.0,318016.0,1757000.0,7841619.0,808693.0,662320.0,24278.0,19884.0,139789.0,114487.0,522873.0,428233.0,0.0,0.0,0.0,1,33047831.0,37887852.0,4840021.0,2527632.0,3893923.0,-1581534.0,0.0,7224078.0,77745325.0,7224078.0,131139940.0,9351782.0,57349623.0,69216659.0
240657,30817788.0,29711681.0,14396035.0,44107716.0,74925504.0,7848748.0,237487.0,2689167.0,2926654.0,2739295.0,24663960.0,27403255.0,30329909.0,12533507.0,26655807.0,7214137.0,10801707.0,-4760815.0,39910836.0,3858011.0,0.0,70843973.0,8135508.0,1311264.0,84148756.0,54437075.0,31445525.0,28767964.0,2677561.0,37233275.0,0.0,39910836.0,3498142,818410,518584,0,0,0,2075212.0,0,650056,7560404,15769189,4675351,727124,755845,-2024061,13155,23885121,31445525,0.0,0.0,0,31445525,7533568,4532880,0,0,133655,55675,1818279,496311,3652251,1708730,6124281,1871962,1894475,2725336.0,506107.0,4886119,28767964,9171665,5196310,2286527,2517952,81640,9513870,1,-490515.0,4013727.0,3647788.0,623864.0,1,1412691.0,20521403.0,4512543.0,7128165.0,1302829.0,1562928.0,727124.0,0.0,421448.0,4014329.0,1377905.0,741949.0,2119854.0,1894475.0,1302829.0,846839.0,76657.0,49827.0,502904.0,326888.0,0.0,0.0,237464.0,154351.0,83113.0,1,28369361.0,36044722.0,7675361.0,3772293.0,5456428.0,-1553360.0,0.0,2677561.0,31445525.0,2677561.0,39910836.0,7214137.0,2739295.0,28767964.0
240693,43615098.0,52851570.0,17928068.0,70779638.0,114394736.0,10969638.0,410000.0,3917481.0,4327481.0,3860000.0,29664627.0,33524627.0,37852108.0,22568538.0,48207842.0,10000962.0,7613488.0,-878564.0,64943728.0,1154022.0,0.0,130078343.0,12437908.0,6670059.0,150340332.0,97488762.0,43708672.0,37616033.0,6092639.0,58851089.0,0.0,64943728.0,4343544,771573,2898222,0,0,0,1181021.0,0,608110,9802470,15945805,5874901,0,0,-204400,718675,33906202,43708672,0.0,0.0,0,43708672,13138500,6025169,93010,48409,21927,7150,2505840,1232098,5794849,2217932,9132540,2767836,2003175,3360802.0,505822.0,1565390,37616033,14079482,6837056,3412952,4537860,165156,8583527,1,-752487.0,5667788.0,5462887.0,929189.0,1,2127230.0,23295745.0,3936220.0,10040449.0,1769034.0,1776750.0,845472.0,0.0,1074019.0,5954275.0,3060289.0,890811.0,3951100.0,2003175.0,1173885.0,909222.0,1179004.0,913187.0,561033.0,434543.0,0.0,0.0,712690.0,552008.0,160682.0,1,15916192.0,15153514.0,-762678.0,1018222.0,-1029057.0,-751843.0,0.0,5957804.0,43708672.0,5329961.0,74767281.0,18984613.0,4270000.0,38198190.0
240727,191676000.0,1020345000.0,824890000.0,1845235000.0,2036911000.0,114171000.0,6232000.0,91321000.0,97553000.0,322709000.0,406570000.0,729279000.0,826832000.0,95694000.0,962356000.0,138541000.0,278812000.0,-151153000.0,1228556000.0,48881000.0,33278000.0,1300780000.0,248088000.0,49309000.0,1680336000.0,592234000.0,545284000.0,596871000.0,-51587000.0,1280177000.0,-34000.0,1228556000.0,72409000,96783000,22858000,13017000,0,13017000,37390000.0,12876000,15921000,271254000,201117000,9665000,0,30086000,-37080000,41743000,249211000,520465000,20970000.0,685000.0,24819000,545284000,154053000,96559000,112069000,39939000,74564000,24772000,51865000,20926000,17288000,9323000,76278000,34825000,10272000,70559000.0,20987000.0,29923000,596871000,247331000,107967000,36328000,47206000,10072000,147967000,1,1140000.0,58575000.0,38653000.0,15415000.0,1,25986000.0,312951000.0,55653000.0,96820000.0,8951000.0,11875000.0,12295000.0,21559000.0,5994000.0,60674000.0,44007000.0,6395000.0,50402000.0,10272000.0,7435000.0,6492000.0,9865000.0,8613000.0,10214000.0,8918000.0,17909000.0,15637000.0,4979000.0,4347000.0,632000.0,1,768910291.0,715309048.0,-53601243.0,35131512.0,-68133407.0,-20599138.0,-210.0,-50268000.0,563621000.0,-79299000.0,2197373000.0,373732000.0,334138000.0,613890000.0
240745,28520301.0,39297574.0,1702277.0,40999851.0,69520152.0,18846762.0,0.0,5997380.0,5997380.0,0.0,95427552.0,95427552.0,101424932.0,17153252.0,37656618.0,1398319.0,0.0,-69266207.0,-30211270.0,2465500.0,8011379.0,54053507.0,14149252.0,8045513.0,86725151.0,48179892.0,42039301.0,36731918.0,5307383.0,-34260259.0,-1258394.0,-30211270.0,3333509,0,0,0,0,0,73830.0,0,1158835,4566174,0,14278309,0,0,0,0,36238589,40804763,0.0,0.0,1234538,42039301,9900735,6057853,773605,500695,0,0,2308397,1413679,2952954,1962259,6674125,2317544,1144099,527245.0,58529.0,12450758,36731918,12771162,4540724,2086157,2536730,158372,14638773,1,-3220332.0,32566802.0,4295599.0,6234974.0,1,1824716.0,57994347.0,12857653.0,12611788.0,3739594.0,74284.0,0.0,0.0,0.0,3813878.0,2216364.0,453415.0,2669779.0,1144099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669779.0,2216364.0,453415.0,1,17452645.0,15337495.0,-2115150.0,0.0,0.0,0.0,-2115150.0,5307383.0,42039301.0,5307383.0,-30211270.0,-67868084.0,0.0,36050966.0
240754,34335243.0,64140007.0,47195033.0,111335040.0,145670283.0,35299562.0,315388.0,15154987.0,15470375.0,9649740.0,204191176.0,213840916.0,229311291.0,42736976.0,60946488.0,23039782.0,8821210.0,-183885902.0,-91078422.0,5194683.0,99486762.0,7464914.0,33131185.0,3833397.0,149110941.0,78199325.0,136846410.0,122427879.0,14418531.0,-97512590.0,-7984363.0,-91078422.0,12662011,62283487,1685579,1580517,0,1580517,1477340.0,707395,11889654,92285983,29027925,10472079,0,0,0,5060423,44560427,136846410,0.0,0.0,0,136846410,20110399,14102882,21873943,9981559,13827620,5455382,10427322,6168706,8901090,2680204,19215798,4525388,8256509,1463246.0,506760.0,18351952,122427879,44988582,19568078,7044227,5344477,446444,45036071,1,8952945.0,77482330.0,9842236.0,12146533.0,1,4202753.0,122618854.0,31723347.0,23153029.0,5084798.0,6072207.0,3459403.0,0.0,1624464.0,16240872.0,7984363.0,0.0,7984363.0,8256509.0,5084798.0,5084798.0,256880.0,256880.0,2642685.0,2642685.0,0.0,0.0,0.0,0.0,0.0,1,31249296.0,25978718.0,-5270578.0,0.0,-5141082.0,0.0,-129496.0,6434168.0,136846410.0,6434168.0,97512590.0,36721895.0,42428719.0,124824716.0
241766,4584804.0,64729753.0,4786559.0,69516312.0,74101116.0,2397681.0,0.0,1554950.0,1554950.0,0.0,10237919.0,10237919.0,11792869.0,2918500.0,64729753.0,1652974.0,3133585.0,-7728884.0,61787428.0,5156500.0,0.0,82865359.0,8175180.0,0.0,96197039.0,31467286.0,10805956.0,12349015.0,-1543059.0,62589397.0,741090.0,61787428.0,1341459,0,0,802723,802723,0,0.0,0,936070,3080252,5815026,1721141,30426,0,1890,0,7685452,10765704,0.0,0.0,40252,10805956,4719398,2029872,0,0,1890277,1417753,328921,241629,746648,554866,3285467,641633,483825,0.0,0.0,894479,12349015,4885753,1313702,1300709,2425260,0,2423591,1,491194.0,9998148.0,1221678.0,2396581.0,1,14300.0,169879.0,21845.0,1100.0,1086982.0,17412.0,15124.0,0.0,83566.0,1203084.0,719259.0,0.0,719259.0,483825.0,709819.0,709819.0,8850.0,8850.0,590.0,590.0,0.0,0.0,0.0,0.0,0.0,1,1678515.0,1718767.0,40252.0,0.0,0.0,0.0,40252.0,10805956.0,12349015.0,-1542059.0,61787428.0,0.0,0.0,0.0
