UNITID,F2A01,F2A19,F2A02,F2A03,F2A03A,F2A04,F2A05,F2A05A,F2A05B,F2A06,F2A11,F2A12,F2A13,F2A15,F2A17,F2A18,F2B01,F2B02,F2B04,F2B05,F2B07,F2C01,F2C02,F2C03,F2C05,F2C06,F2C07,F2C08,F2C10,F2C13,F2C131,F2C16,F2C161,F2C17,F2C171,F2D01,F2D012,F2D05,F2D052,F2D08,F2D082,F2D083,F2D084,F2D08A,F2D082A,F2D083A,F2D084A,F2D10,F2D102,F2D103,F2D12,F2D122,F2D15,F2D152,F2D16,F2D162,F2D163,F2D164,F2D172,F2D173,F2D18,F2D182,F2D183,F2D184,F2E011,F2E012,F2E041,F2E042,F2E051,F2E052,F2E061,F2E062,F2E071,F2E072,F2E131,F2E132,F2E133,F2E134,F2E135,F2E136,F2E137,F2FHA,F2H01,F2H02,F2H03,F2H03A,F2H03B,F2H03C,F2I01,F2I02,F2I03,F2I04,F2I05,F2I06,F2I07   
138600,219307064.0,115538837.0,397453376.0,85317814.0,0.0,100749907.0,211385655.0,106591681.0,104793974.0,312135562.0,11438737.0,188879511.0,16976106.0,0.0,225868817.0,110329980.0,58393219.0,60434922.0,2550456.0,309585106.0,312135562.0,2173138.0,286024.0,2548546.0,3254524.0,26158611.0,34420843.0,29413135.0,29413135.0,286024.0,286024.0,24405427.0,24405427.0,0.0,0.0,16347043,16347043,367028,367028,12125034,2488834,9636200,0,12125034,2488834,9636200,0,9816012,27020425,-17204413,13286538.0,13286538.0,868957,20505444,58393219,85597919,-27204700,0,0,0,58393219,85597919,-27204700,0,19738512,10787745,8701135,3680730,10219960,3366026,9573990,4091492,12201325.0,1798841.0,60434922,23724834,4466553,3608507,5577353,1516368,21541307,1,247192299.0,218548954.0,-28643345.0,5388329.0,-18218172.0,-15813502.0,29755156.0,62140895.0,2550456.0,309585106.0,100749907.0,0.0,60434922.0
138761,8913157.0,17992172.0,29386631.0,10543876.0,10389986.0,10817212.0,8025543.0,6480593.0,1544950.0,18842755.0,1366296.0,29179241.0,3736188.0,247313.0,34529038.0,16536866.0,7695924.0,8778084.0,-1082160.0,19924915.0,18842755.0,793785.0,28853.0,363209.0,1821374.0,130342.0,3137563.0,2090283.0,2090283.0,0.0,0.0,2090283.0,2090283.0,0.0,0.0,1976026,1976026,1733506,1733506,2537663,1740790,796873,0,2537663,1740790,796873,0,-424015,770139,-1194154,1872744.0,1872744.0,0,0,7695924,8093205,-397281,0,-1068727,1068727,7695924,7024478,671446,0,2072392,1420183,393511,192330,3008578,1066593,2088961,706303,1112389.0,0.0,8778084,3385409,457198,1194201,707576,291968,2741732,1,9881145.0,8904436.0,-976709.0,1313944.0,-1315639.0,-975014.0,383848.0,9161932.0,-1082160.0,19924915.0,1157918.0,10389986.0,8778084.0
138868,6155631.0,29958215.0,45154752.0,23334673.0,15324462.0,16287078.0,5533001.0,4115673.0,1417328.0,21820079.0,11365420.0,24235244.0,8230044.0,253361.0,44084069.0,14125854.0,26272211.0,26369456.0,-97245.0,21917324.0,21820079.0,2245168.0,4462792.0,0.0,81348.0,5609773.0,12399081.0,5691121.0,5691121.0,0.0,0.0,0.0,0.0,5691121.0,5691121.0,10539792,10539792,5522013,5522013,7884815,7539145,345670,0,7884815,7539145,345670,0,186224,0,186224,2106185.0,2106185.0,33182,24182,26272211,25731317,540894,0,0,0,26272211,25731317,540894,0,6627137,4232550,3498050,607213,8008472,2630058,5496459,1578828,2739338.0,231568.0,26369456,9280217,1938895,3260253,1390864,999833,9499394,1,4923245.0,5259269.0,336024.0,149800.0,186224.0,0.0,44460.0,26413916.0,-97245.0,21917324.0,17636793.0,15324462.0,26369456.0
138947,101372903.0,133817199.0,327613347.0,19803040.0,2745893.0,175528922.0,132281385.0,37233521.0,95047864.0,307810307.0,19002719.0,226108004.0,56948559.0,17112376.0,319171658.0,185354459.0,160493627.0,137253300.0,23240327.0,284569980.0,307810307.0,12178364.0,12052004.0,390300.0,1581518.0,19962625.0,46164811.0,21930083.0,22296897.0,343226.0,343226.0,1112960.0,746146.0,20840711.0,20840711.0,76669770,76669770,59674597,5813214,17511884,2356578,12230053,2925253,11582647,2356578,6300816,2925253,-13251256,-1183397,-12054985,16281962.0,16281962.0,2965020,1776918,160493627,101715045,55866203,2912379,0,0,160493627,101715045,55866203,2912379,35253592,20209039,10035882,3154336,13437536,5157468,36296034,14377855,19717449.0,559074.0,137253300,48711953,14066549,19244887,9149200,181975,45898736,1,102435884.0,92509648.0,-9926236.0,2925253.0,-11147187.0,-1704302.0,26172947.0,163426247.0,23240327.0,284569980.0,134507407.0,2745893.0,137253300.0
139144,1205969916.0,214465534.0,1464693687.0,131329154.0,79639968.0,160359535.0,1173004998.0,984849734.0,188155264.0,1333364533.0,11365799.0,302885831.0,24000985.0,2563544.0,348579062.0,134113528.0,145830351.0,106444385.0,47587359.0,1285777174.0,1333364533.0,2748983.0,2169314.0,0.0,6977825.0,46887759.0,58783881.0,56034898.0,56034898.0,2169314.0,2169314.0,6977825.0,6977825.0,46887759.0,46887759.0,27967528,27967528,3519443,3519443,17074186,2212696,5301198,9560292,17061472,2212696,5288484,9560292,64499003,36765910,-28342565,26565401.0,26565401.0,3447400,3439185,145830351,103227553,-23033152,65635950,15980958,-15980958,145830351,119208511,-39014110,65635950,33320305,18182927,11728760,4655142,21656793,7188594,20720533,8256453,18510682.0,831381.0,106444385,39384458,12025002,17301038,6978539,4032732,26722616,1,1212852600.0,1236197740.0,23345140.0,9611217.0,29249389.0,-15401312.0,20964879.0,110228493.0,47587359.0,1285777174.0,239493500.0,79639968.0,106444385.0
139199,57396571.0,52292699.0,144437507.0,35034633.0,22965718.0,47810409.0,61592465.0,34561292.0,27031173.0,109402874.0,8935728.0,69347373.0,15613102.0,1026513.0,94922716.0,42630017.0,52276382.0,62865714.0,-10589332.0,119992206.0,109402874.0,3338660.0,1404392.0,2565227.0,1008390.0,7950181.0,16266850.0,8891096.0,9196598.0,238027.0,238027.0,1536615.0,1536615.0,7421956.0,7116454.0,47580378,47580378,5410971,5410971,4200618,1557918,2533904,108796,4200618,1557918,2533904,108796,-10747131,0,-10067952,4567444.0,4567444.0,1264102,1264102,52276382,60380813,-7534048,-570383,4112573,-4112573,52276382,64493386,-11646621,-570383,24279555,15546013,3734689,1584827,18385575,3656630,7339822,3658050,5661119.0,583674.0,62865714,25029194,5856798,4838253,2859695,851927,23429847,1,61256728.0,50668512.0,-10588216.0,94948.0,-8755864.0,-1927300.0,1627672.0,62450698.0,-10589332.0,119992206.0,45514601.0,22965718.0,62865714.0
139205,11759584.0,15818046.0,33718272.0,8704310.0,6940282.0,15089530.0,9924432.0,7851907.0,2072525.0,25013962.0,10570975.0,19054487.0,8712499.0,1514571.0,39852532.0,24034486.0,12899825.0,12987147.0,-259590.0,25273552.0,25013962.0,2000382.0,2063854.0,0.0,591625.0,4473376.0,9129237.0,5065001.0,5065001.0,2063854.0,2063854.0,591625.0,591625.0,409140.0,409140.0,5868312,5868312,2063854,2063854,2132651,1707728,424923,0,2132651,1707728,424923,0,-1193236,-749546,-443690,3890783.0,3890783.0,0,0,12899825,12876799,23026,0,0,0,12899825,12876799,23026,0,2821598,2211657,328968,203047,2733915,1369433,2054917,854502,1510061.0,27517.0,12987147,5065647,837684,2700794,1133198,279000,2970824,1,8818597.0,7928344.0,-890253.0,52671.0,-583598.0,-359326.0,-898488.0,14668902.0,-259590.0,25273552.0,15089530.0,6940282.0,12987147.0
139348,260701958.0,24488398.0,304863684.0,6510808.0,0.0,110751009.0,187601867.0,187601867.0,0.0,298352876.0,816495.0,52370248.0,7701939.0,0.0,60888682.0,36400284.0,-6799240.0,14548393.0,-21347633.0,319700509.0,298352876.0,0.0,0.0,0.0,1543302.0,820379.0,2363681.0,1767648.0,1868324.0,0.0,0.0,1098752.0,1098752.0,769572.0,668896.0,305443,305443,1014911,1014911,3864288,2078952,0,1785336,3668118,1951507,0,1716611,-12627897,5749735,0,528278.0,528278.0,115737,115737,-6799240,9793056,0,-16592296,11717227,0,-6799240,21510283,0,-28309523,3645469,1939423,3918245,1622393,1107721,647825,3931051,1985313,1492495.0,50000.0,14548393,6244954,2506073,1953842,1605392,0,2238132,1,283181196.0,262315196.0,-20866000.0,1785336.0,-16502345.0,-10751639.0,6961890.0,21815726.0,-21347633.0,319700509.0,86262611.0,0.0,14548393.0
139393,53641234.0,56465113.0,119662633.0,3267525.0,0.0,69095277.0,47299831.0,36535800.0,10764031.0,116395108.0,2037883.0,94755666.0,13405266.0,335592.0,110534407.0,54069294.0,26999631.0,33324618.0,-6324987.0,122720095.0,116395108.0,789958.0,155390.0,1175154.0,2295115.0,16293383.0,20709000.0,16293383.0,16293383.0,155390.0,155390.0,2295114.0,2295114.0,11877767.0,11877767.0,13528319,13528319,2109774,386969,7256286,2061399,2589770,2605117,7256286,2061399,2589770,2605117,-5790948,-1438784,-4352164,7487245.0,7487245.0,765235,765235,26999631,24434103,-39589,2605117,-5044030,5044030,26999631,19390073,5004441,2605117,9246311,5343359,1905377,867982,7544041,3066358,6778860,3083973,4944249.0,395684.0,33324618,13123942,3393726,3486946,3326813,66469,9926722,1,58567097.0,53641234.0,-4925863.0,3156180.0,-5353703.0,-2728340.0,-3846485.0,30916917.0,-6324987.0,122720095.0,79645397.0,0.0,33324618.0
139630,600771.0,26964804.0,33236823.0,9815307.0,8641742.0,19218826.0,4202690.0,1924086.0,2278604.0,23421516.0,4793906.0,31222045.0,6709222.0,109582.0,42834755.0,15869951.0,19297899.0,18130696.0,1167203.0,22254313.0,23421516.0,1523260.0,1128104.0,2010828.0,302389.0,8060942.0,13025523.0,8060942.0,8060942.0,0.0,0.0,0.0,0.0,8060942.0,8060942.0,8238593,8238593,2524781,2524781,3074129,1048123,1850316,175690,3074129,1048123,1850316,175690,53767,2049,51718,4983393.0,4983393.0,0,0,19297899,17220175,1902034,175690,1056812,-1056812,19297899,18276987,845222,175690,4322561,3383929,343829,133786,6236796,2561973,4146357,1708736,2768811.0,335801.0,18130696,8133066,1519462,3117457,861875,361666,4137170,1,1806609.0,2015316.0,208707.0,175690.0,51717.0,-18700.0,146291.0,18276987.0,1167203.0,22254313.0,3176601.0,8641742.0,18130696.0
139658,12287226000.0,4396966000.0,19875161000.0,6769434000.0,2380727000.0,5585431000.0,7520296000.0,2928667000.0,4591629000.0,13105727000.0,247868000.0,4203949000.0,3641617000.0,1083361000.0,9198985000.0,4802019000.0,7336809000.0,7982372000.0,-580056000.0,13685783000.0,13105727000.0,7421000.0,14449000.0,4875000.0,37505000.0,305876000.0,370126000.0,326967000.0,334963000.0,1530000.0,1530000.0,40569000.0,40569000.0,287989000.0,279993000.0,450778000,450778000,637241000,637241000,417862000,253994000,82494000,81374000,235898000,72030000,82494000,81374000,-200887000,437818000,-590050000,64854000.0,64854000.0,14459000,566000,7278118000,7739062000,-493663000,32719000,65176000,-65176000,7278118000,7804238000,-558839000,32719000,762136000,563726000,185541000,90180000,120961000,57649000,257865000,164625000,57369000.0,4035000.0,7926979000,4082266000,850871000,62254000,310927000,75031000,2545630000,1,12218692520.0,11155404520.0,-1063288000.0,211509000.0,-881048000.0,-393749000.0,-50082000.0,7968333000.0,-580056000.0,13685783000.0,8745554000.0,2380727000.0,7982372000.0
140146,5237953.0,4542664.0,16432791.0,5928156.0,0.0,142810.0,10361825.0,6304774.0,4057051.0,10504635.0,181617.0,11410725.0,4195448.0,0.0,15787790.0,11245126.0,10247827.0,9283107.0,895239.0,9747605.0,10504635.0,0.0,168382.0,0.0,504647.0,0.0,673029.0,504647.0,504647.0,0.0,0.0,504647.0,504647.0,0.0,0.0,3880247,3880247,168382,168382,5119719,544323,4575396,0,5119719,544323,4575396,0,0,0,0,6311.0,6311.0,302421,184438,10247827,5554448,4693379,0,-2312144,2312144,10247827,3242304,7005523,0,1444690,1302073,910782,235036,2012198,280142,4007915,2114998,60734.0,40638.0,9283107,4260303,512969,246705,246705,110655,3905770,1,5995013.0,5737953.0,-257060.0,0.0,302421.0,0.0,964720.0,7866592.0,895239.0,9747605.0,2381235.0,0.0,9283107.0
140234,58484611.0,78806661.0,166425494.0,51823881.0,37046997.0,48392809.0,66208804.0,60226748.0,5982056.0,114601613.0,8730471.0,124263092.0,15102021.0,2083807.0,150179391.0,71372730.0,21651504.0,27195753.0,-5544249.0,120145862.0,114601613.0,1127079.0,3946796.0,1705080.0,794949.0,9807131.0,17381035.0,10695232.0,10695232.0,0.0,0.0,10425580.0,10425580.0,269652.0,269652.0,9676294,9676294,0,0,12162183,11328821,0,833362,12162183,11328821,0,833362,-5659930,395547,0,4516662.0,4516662.0,956295,956295,21651504,26873619,0,-5222115,3511374,-3511374,21651504,30384993,-3511374,-5222115,8703620,4406692,1253032,490983,6365242,2354279,5919991,2070100,4953868.0,0.0,27195753,9322054,2076023,3493358,2859787,1966961,7477570,1,61084679.0,54064652.0,-7020027.0,1882546.0,-6297315.0,-2605258.0,3189240.0,26873619.0,-5544249.0,120145862.0,53376278.0,37046997.0,27195753.0
140252,3477455.0,85943720.0,134199020.0,104113723.0,92421628.0,22551954.0,7533343.0,3477455.0,4055888.0,30085297.0,14596932.0,137282204.0,46593090.0,2817808.0,201290034.0,115346314.0,79590380.0,80304001.0,-713621.0,30798918.0,30085297.0,2122077.0,241176.0,522808.0,49325.0,6527155.0,9462541.0,940002.0,1805484.0,0.0,0.0,0.0,0.0,1805484.0,940002.0,67826828,67826828,234360,234360,3087330,523380,2498316,65634,3087330,523380,2498316,65634,-1200859,-773079,-483343,8693959.0,8693959.0,56509,56509,79590380,77454210,2014973,121197,1389692,-1389692,79590380,78843902,625281,121197,19833495,15717348,3375576,1726374,11576028,6600544,17450110,5590689,8324206.0,815705.0,80304001,36984231,3535211,22679141,7168279,4683938,5253201,1,3356258.0,3477455.0,121197.0,65634.0,55563.0,0.0,-1472984.0,22551954.0,-713621.0,30798918.0,24933498.0,91771467.0,80304001.0
140447,449062192.0,404923926.0,969819190.0,361427295.0,304538869.0,270723366.0,337668529.0,280211315.0,57457214.0,608391895.0,60085686.0,554852474.0,130372078.0,9511233.0,754821471.0,349897545.0,297098527.0,317838163.0,-20739636.0,629131531.0,608391895.0,8630012.0,10434831.0,0.0,3401789.0,89004242.0,111470874.0,102840862.0,102840862.0,10434831.0,10434831.0,3401789.0,3401789.0,89004242.0,89004242.0,158964688,158964688,52545163,45342896,20967197,6525566,7246416,7195215,16761707,2320076,7246416,7195215,-27112593,13510075,-28613228,53466899.0,53466899.0,4015097,1432661,297098527,313494861,-11971831,-4424503,16866301,-16866301,297098527,330361162,-28838132,-4424503,115949238,61156374,30356443,13771371,30045304,10456677,23313304,13471111,68413360.0,15280004.0,317838163,143014413,42489917,19802564,19450087,12039103,81042079,1,475458642.0,452556294.0,-22902348.0,24854478.0,-32739267.0,-15017559.0,11466892.0,329305055.0,-20739636.0,629131531.0,220639183.0,304538869.0,317838163.0
140553,239979857.0,165918611.0,469449116.0,20666976.0,0.0,173371130.0,275411010.0,98371843.0,177039167.0,448782140.0,27505488.0,213995157.0,48818466.0,3130000.0,293449111.0,127530500.0,82610866.0,107474484.0,-24863618.0,473645758.0,448782140.0,5547335.0,9810804.0,0.0,4716159.0,15083881.0,35158179.0,32541701.0,32541701.0,2538144.0,2538144.0,0.0,0.0,24456222.0,24456222.0,35329290,35329290,32743085,32743085,23641678,5903224,11373252,6365202,20861364,5366931,9129231,6365202,-31642422,-3231337,-28411085,20857392.0,20857392.0,0,13994723,82610866,107165706,-30920042,6365202,0,0,82610866,107165706,-30920042,6365202,26307380,15602613,11390798,4357511,7775639,3691389,33772523,9325455,18919844.0,2524108.0,107474484,40430909,11091830,13505090,5129563,0,37317092,1,278037237.0,246017759.0,-32019478.0,6422837.0,-28623452.0,-9830073.0,-308778.0,107165706.0,-24863618.0,473645758.0,107474484.0,0.0,107474484.0
140562,144135276.0,97406122.0,346369127.0,79304460.0,0.0,89151690.0,177912977.0,104301026.0,73611951.0,267064667.0,11403357.0,126029204.0,48914206.0,2713525.0,189060292.0,91654170.0,269888479.0,241682947.0,28205532.0,238859135.0,267064667.0,0.0,0.0,0.0,5646381.0,0.0,5646381.0,5646381.0,5646381.0,0.0,0.0,5646381.0,5646381.0,0.0,0.0,20734261,20734261,88603199,88603199,77222507,43570534,0,33651973,0,0,0,0,-5419992,-2807908,0,0.0,0.0,5269697,5269687,269888479,238848580,0,31039899,4419574,0,269888479,243268154,0,26620325,77245097,56835744,16901085,10042477,15289248,1346431,51140122,16749668,0.0,0.0,241682947,105991845,28291591,6576780,5427274,63982,95331475,1,122808596.0,117085940.0,-5722656.0,415344.0,-1718426.0,-4419574.0,1585217.0,263261992.0,28205532.0,238859135.0,4419574.0,0.0,241682947.0
140571,342181.0,3024562.0,5712609.0,190059.0,0.0,5268018.0,254532.0,254532.0,0.0,5522550.0,1240046.0,3892068.0,16596113.0,0.0,24802119.0,21777557.0,3849542.0,2956164.0,880520.0,4642030.0,5522550.0,139192.0,0.0,0.0,238165.0,0.0,377357.0,238165.0,238165.0,0.0,0.0,0.0,0.0,238165.0,238165.0,493029,493029,483747,483747,2148234,2002542,145692,0,2148234,2002542,145692,0,1391,1391,0,173718.0,173718.0,0,0,3849542,3703850,145692,0,-483747,483747,3849542,3220103,629439,0,175499,110946,393300,231369,336485,59870,2050850,647549,0.0,0.0,2956164,1049734,173678,692892,92524,0,947336,1,213950.0,342181.0,128231.0,145692.0,-17461.0,0.0,734828.0,3703850.0,880520.0,4642030.0,145692.0,0.0,2956164.0
140696,41533040.0,77314262.0,129894458.0,12374260.0,7500757.0,89903171.0,27617027.0,22688688.0,4928339.0,117520198.0,6040660.0,93985638.0,20008620.0,2121538.0,122156456.0,44842194.0,36872672.0,38141405.0,-1268733.0,118788931.0,117520198.0,2701806.0,260055.0,3786991.0,2069100.0,34879111.0,43697063.0,36948211.0,36948211.0,260055.0,260055.0,1705990.0,1705990.0,28493369.0,28493369.0,20219128,20219128,2000000,2000000,6073186,5138400,0,934786,6073186,5138400,0,934786,-4058768,-1732448,0,10422242.0,10422242.0,2216884,825350,36872672,36872672,0,0,0,0,36872672,36872672,0,0,10186920,6687608,2213009,1158356,12268817,3834952,10220782,4305997,3251877.0,191594.0,38141405,16178507,3384379,3490216,4784743,248332,10055228,1,46136756.0,41533040.0,-4603716.0,934786.0,-4045158.0,-1471670.0,1139882.0,41719679.0,-1268733.0,118788931.0,89903171.0,7500757.0,38141405.0
140720,12042232.0,20839331.0,37921402.0,19645895.0,0.0,11618751.0,6656756.0,5150467.0,1506289.0,18275507.0,1849029.0,31717805.0,11189859.0,0.0,45322494.0,24483163.0,14444243.0,13173335.0,-203094.0,18478601.0,18275507.0,967622.0,0.0,0.0,0.0,599207.0,1916402.0,485358.0,599207.0,0.0,0.0,0.0,0.0,599207.0,485358.0,3506621,3506621,8057987,8057987,1287620,1287620,0,0,1287620,1287620,0,0,835839,835839,0,588962.0,588962.0,0,0,14444243,14444243,0,0,0,0,14444243,14444243,0,0,2209795,1213549,139973,99235,1347438,200738,5634911,1027438,1377836.0,483458.0,13173335,3863317,466240,358400,1639891,915596,5929891,1,13814535.0,12042232.0,-1772303.0,47933.0,-827583.0,0.0,1270908.0,14444243.0,-203094.0,18478601.0,1732679.0,0.0,13173335.0
140818,50386086.0,89557955.0,151549246.0,35177170.0,28439647.0,102068286.0,14303790.0,9563429.0,4740361.0,116372076.0,13188600.0,101373676.0,18251584.0,9244666.0,142165155.0,52607200.0,35336096.0,48123423.0,-12787327.0,129159403.0,116372076.0,2672967.0,2760035.0,3441833.0,738719.0,13361776.0,22975330.0,929007.0,1074872.0,0.0,0.0,0.0,0.0,1074872.0,929007.0,26035400,26035400,2491880,242843,2103074,634112,1468962,0,2103074,634112,1468962,0,-3166144,-4476692,1310548,7318035.0,7318035.0,553851,3085363,35336096,32839061,2497035,0,3608479,-3608479,35336096,36447540,-1111444,0,17123004,12046633,2691216,1465197,10718076,4742136,12166052,2479648,5425075.0,158684.0,48123423,20892298,4203506,3856096,3772663,597819,14801041,1,54955833.0,43570462.0,-11385371.0,573059.0,-7238851.0,-3997229.0,-11675883.0,36447540.0,-12787327.0,129159403.0,54398280.0,28439647.0,48123423.0
140872,45137678.0,56391741.0,114129516.0,41127837.0,37964171.0,36710979.0,36290700.0,28829323.0,7461377.0,73001679.0,2294824.0,96484959.0,11560374.0,1189514.0,111529671.0,55137930.0,31692836.0,31460804.0,-4149912.0,77151591.0,73001679.0,1951746.0,108677.0,2838763.0,6677319.0,6163679.0,17740184.0,11960262.0,11960262.0,0.0,0.0,6677319.0,6677319.0,5282943.0,5282943.0,15618377,15618377,4107937,4107937,3110573,2050831,1059742,0,3110573,2050831,1059742,0,1825983,870507,955476,6690470.0,6690470.0,339496,339496,31692836,29677618,2015218,0,2240897,-2240897,31692836,31918515,-225679,0,8381132,5494708,1470468,558049,7502640,3405939,4909676,1700892,7182887.0,454653.0,31460804,11614241,1384836,3639102,3257499,1320979,10244147,1,46691079.0,42400131.0,-4290948.0,593134.0,-3058099.0,-1825983.0,-1762248.0,31918515.0,-4149912.0,77151591.0,35038508.0,37964171.0,31460804.0
140951,456715942.0,962601100.0,1580543998.0,298464668.0,185773483.0,1249049531.0,33029799.0,26722673.0,6307126.0,1282079330.0,152934726.0,770426738.0,240132944.0,188635308.0,1352129716.0,389528616.0,475749164.0,368622838.0,107126326.0,1174953000.0,1282079330.0,11576506.0,1376141.0,5350801.0,12704996.0,134484944.0,165493388.0,147189940.0,147189940.0,0.0,0.0,147189940.0,147189940.0,0.0,0.0,389116339,389116339,0,0,2014481,4011737,-1772603,-224653,2014481,4011737,-1772603,-224653,-40118132,-36315959,-3802173,92247861.0,92247861.0,32488615,26494103,475749164,475554081,-2029570,2224653,2494258,-2494258,475749164,478048339,-4523828,2224653,125232294,66587513,26681790,14633174,52200688,18934970,77277255,27694259,87230811.0,2006751.0,368622838,129856667,28326036,32827749,49930707,10264462,117417217,1,258231000.0,255300000.0,-2931000.0,31549385.0,-34480605.0,0.0,109424000.0,473060000.0,107126326.0,1174953000.0,451806365.0,185773483.0,368622838.0
140988,14791589.0,32730223.0,57209537.0,16766341.0,13763171.0,25703070.0,14740126.0,5795714.0,8944412.0,40443196.0,4536325.0,43982123.0,15193923.0,445476.0,64157847.0,31427624.0,25700032.0,24936173.0,763859.0,39679337.0,40443196.0,2997648.0,3452033.0,0.0,552700.0,13498877.0,20501258.0,14051577.0,14051577.0,3452033.0,3452033.0,552700.0,552700.0,7049196.0,7049196.0,12497161,12497161,3498218,125503,3885440,2674791,1210649,0,3885440,2674791,1210649,0,36356,121085,-84729,5693755.0,5693755.0,89102,5249217,25700032,26361512,-661480,0,0,0,25700032,26361512,-661480,0,6369122,5570517,922565,596505,8413207,2789592,7046694,3006938,2184585.0,607499.0,24936173,12571051,752724,374267,1182805,425071,9630255,1,14260643.0,14657745.0,397102.0,115370.0,0.0,0.0,763859.0,26361512.0,763859.0,39679337.0,31498784.0,13763171.0,24936173.0
